Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3358671360.0,6696.9169921875,9.88,6739.8681640625,10.0
0,13434685440.0,16.227914810180664,10.2,17.171497344970703,10.13
10,114194826240.0,4.81359338760376,19.22,16.274431228637695,18.6
20,214954967040.0,56.360836029052734,21.56,36.156612396240234,23.98
30,315715107840.0,47.616722106933594,25.16,28.00360870361328,26.21
40,416475248640.0,35.951541900634766,28.24,18.097402572631836,29.56
50,517235389440.0,119.3564453125,27.14,140.80194091796875,26.6
60,617995530240.0,28.690032958984375,32.8,47.3485107421875,32.48
70,718755671040.0,14.783056259155273,33.62,15.004985809326172,34.36
80,819515811840.0,36.840641021728516,34.54,52.685638427734375,34.4
90,920275952640.0,79.18321990966797,34.04,95.3047866821289,32.68
100,1021036093440.0,36.333641052246094,36.0,52.9824104309082,35.87
110,1121796234240.0,50.1451301574707,36.62,63.793148040771484,36.33
120,1222556375040.0,74.9573974609375,37.3,57.31636428833008,38.48
130,1323316515840.0,20.116186141967773,39.08,28.10359001159668,40.06
140,1424076656640.0,66.59217071533203,38.34,61.70208740234375,38.13
150,1524836797440.0,29.23063850402832,39.28,22.572490692138672,40.63
160,1625596938240.0,16.415508270263672,41.84,43.93040084838867,40.93
170,1726357079040.0,22.460529327392578,41.76,22.45482635498047,42.39
180,1827117219840.0,34.4045295715332,41.1,8.412415504455566,43.32
190,1927877360640.0,87.69772338867188,39.5,77.72766876220703,40.44
200,2018561487360.0,91.13912200927734,42.1,97.43096160888672,41.66
