Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,56385081600.0,8.632122039794922,92.0,8.717391967773438,87.66
0,73302547200.0,7.122827529907227,97.96,7.19043493270874,91.95
10,242477203200.0,3.8238916397094727,97.9,4.042049407958984,92.27
20,411651859200.0,2.29791259765625,97.48,2.9681639671325684,92.39
30,580826515200.0,1.5997666120529175,97.68,2.7440662384033203,92.41
40,750001171200.0,1.2164537906646729,98.12,2.774233102798462,92.53
50,919175827200.0,1.032061219215393,98.08,3.148953914642334,92.68
60,1088350483200.0,0.91138756275177,98.66,2.823075532913208,92.8
70,1257525139200.0,0.7693539261817932,98.7,2.9426960945129395,92.79
80,1426699795200.0,0.8208537697792053,98.72,3.5861847400665283,92.8
90,1595874451200.0,0.6672760844230652,98.9,3.738940715789795,92.92
100,1748131641600.0,0.6519368886947632,99.0,3.2341957092285156,93.06
