Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,24434784000.0,11.998504638671875,12.54,12.77562141418457,13.49
0,31742812800.0,12.213677406311035,25.24,13.513131141662598,25.55
10,104823100800.0,9.111967086791992,52.42,19.80230140686035,47.81
20,177903388800.0,8.8536958694458,60.64,13.882943153381348,54.15
30,250983676800.0,8.489797592163086,66.42,12.47291374206543,56.91
40,324063964800.0,8.285980224609375,70.38,15.656298637390137,58.61
50,397144252800.0,7.034289360046387,73.26,15.255455017089844,59.83
60,470224540800.0,7.49549674987793,75.6,13.390907287597656,61.03
70,543304828800.0,7.990951061248779,77.8,16.370908737182617,61.45
80,616385116800.0,8.579607963562012,79.14,16.699697494506836,61.89
90,689465404800.0,7.696925163269043,80.92,15.240141868591309,62.27
100,755237664000.0,7.909261703491211,81.88,16.419580459594727,62.85
