Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,129333904.0,0.555253803730011,3.242199113628885e-07,37.52,0.5426851511001587,3.916495643352391e-07,38.69
0,4009351024.0,0.5447107553482056,3.144164395507687e-07,38.88,0.5328675508499146,3.7572741007352306e-07,40.25
10,42809522224.0,0.4055207371711731,2.552282012402429e-07,70.58,0.40211501717567444,3.6353816312839626e-07,69.61
20,81609693424.0,0.3857673108577728,2.9745450547125074e-07,75.76,0.38300102949142456,3.7828743870704784e-07,74.27
30,120409864624.0,0.3532505929470062,3.20764002026408e-07,81.88,0.3524971306324005,4.0542491319683904e-07,79.92
40,159210035824.0,0.2659165561199188,4.743241390769981e-07,90.7,0.2724429965019226,5.902144266656251e-07,87.33
50,198010207024.0,0.24812960624694824,1.6041302615121822e-06,90.98,0.25945553183555603,1.3391887705438421e-06,87.47
60,236810378224.0,0.24918994307518005,1.4220341881809873e-06,90.62,0.25875285267829895,1.6085095921880566e-06,87.25
70,275610549424.0,0.24835917353630066,2.2946039734961232e-06,91.0,0.25792038440704346,2.1487142021214822e-06,87.06
80,314410720624.0,0.2363172173500061,5.167246399651049e-06,90.2,0.23807479441165924,5.981110462016659e-06,86.16
90,353210891824.0,0.19919101893901825,9.197116014547646e-06,89.54,0.20262807607650757,1.1640985576377716e-05,86.18
