Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,90.14852142333984,4.68,104.16912078857422,5.18
0,7756997760.0,14.437945365905762,28.32,16.82928466796875,27.57
10,85326975360.0,10.767417907714844,58.68,18.112043380737305,52.23
20,162896952960.0,8.465538024902344,65.84,15.13217544555664,56.78
30,240466930560.0,10.779146194458008,69.78,16.62649917602539,58.53
40,318036908160.0,7.445613384246826,73.76,14.975494384765625,59.97
50,395606885760.0,8.6043062210083,76.78,14.38744831085205,60.91
60,473176863360.0,7.142000198364258,78.04,12.835891723632812,61.61
70,550746840960.0,8.861127853393555,80.92,17.563488006591797,62.32
80,628316818560.0,7.779023170471191,81.76,16.58409881591797,62.64
90,705886796160.0,7.147947788238525,83.92,15.848234176635742,63.03
100,775699776000.0,7.236806392669678,85.26,17.833044052124023,63.26
