Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,164011168.0,0.5175568461418152,5.32789897533803e-07,37.26,0.5108026266098022,7.118036933206895e-07,38.62
0,5084346208.0,0.45520761609077454,5.487079874910705e-07,43.84,0.4515991508960724,7.044722565296979e-07,45.97
10,54287696608.0,0.2101481854915619,4.837876872443303e-07,85.38,0.2273724377155304,6.949731528038683e-07,83.02
20,103491047008.0,0.20997759699821472,7.195311582108843e-07,85.4,0.2271539717912674,7.211221486613795e-07,83.16
30,152694397408.0,0.20772740244865417,7.38463029392733e-07,85.34,0.2283962368965149,8.005760605556134e-07,83.24
40,201897747808.0,0.2033577561378479,1.576812451276055e-06,85.2,0.22697564959526062,1.301248516938358e-06,83.13
50,251101098208.0,0.18349246680736542,1.585756876920641e-06,84.68,0.21122217178344727,2.0876627786492463e-06,82.91
60,300304448608.0,0.18021610379219055,1.9129927295580273e-06,85.4,0.20695461332798004,2.2855990664538695e-06,82.81
70,349507799008.0,0.17229445278644562,2.399433924438199e-06,85.26,0.2015567123889923,2.6613981845002854e-06,82.79
80,398711149408.0,0.1526287943124771,5.138415417604847e-06,85.52,0.18273012340068817,3.990003733633785e-06,83.05
90,447914499808.0,0.13472053408622742,5.841124220751226e-06,85.84,0.17989207804203033,5.264558240014594e-06,83.23
