Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 16 train accuracy,Prob 17 train accuracy,Prob 18 train accuracy,Prob 19 train accuracy,Prob 20 train accuracy,Prob 21 train accuracy,Prob 22 train accuracy,Prob 23 train accuracy,Prob 24 train accuracy,Prob 25 train accuracy,Prob 26 train accuracy,Prob 27 train accuracy,Prob 28 train accuracy,Prob 29 train accuracy,Prob 30 train accuracy,Prob 31 train accuracy,Prob 32 train accuracy,Prob 33 train accuracy,Prob 34 train accuracy,Prob 35 train accuracy,Prob 36 train accuracy,Prob 37 train accuracy,Prob 38 train accuracy,Prob 39 train accuracy,Prob 40 train accuracy,Prob 41 train accuracy,Prob 42 train accuracy,Prob 43 train accuracy,Prob 44 train accuracy,Prob 45 train accuracy,Prob 46 train accuracy,Prob 47 train accuracy,Prob 48 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Prob 16 test accuracy,Prob 17 test accuracy,Prob 18 test accuracy,Prob 19 test accuracy,Prob 20 test accuracy,Prob 21 test accuracy,Prob 22 test accuracy,Prob 23 test accuracy,Prob 24 test accuracy,Prob 25 test accuracy,Prob 26 test accuracy,Prob 27 test accuracy,Prob 28 test accuracy,Prob 29 test accuracy,Prob 30 test accuracy,Prob 31 test accuracy,Prob 32 test accuracy,Prob 33 test accuracy,Prob 34 test accuracy,Prob 35 test accuracy,Prob 36 test accuracy,Prob 37 test accuracy,Prob 38 test accuracy,Prob 39 test accuracy,Prob 40 test accuracy,Prob 41 test accuracy,Prob 42 test accuracy,Prob 43 test accuracy,Prob 44 test accuracy,Prob 45 test accuracy,Prob 46 test accuracy,Prob 47 test accuracy,Prob 48 test accuracy,Final test accuracy
0,1.8252631578545822,1.0052631578947369,0.9421052631578948,4.2284210525914245,1.2768421052230032,1.0052631578947369,4.281052631538793,2.1410526315387926,1.545263157894737,4.2842105262756345,3.2410526315387926,4.582105263077585,9.786315789393376,2.308421052591424,1.1168421052631579,9.548421052591424,1.3094736842105263,0.5642105263157895,9.076842105223003,0.7378947368421053,0.4663157894736842,8.938947368380898,8.750526315709164,12.021052631578947,19.006315789473685,0.42736842105263156,0.44842105263157894,19.088421052631578,0.43894736842105264,0.4357894736842105,19.105263157894736,0.43157894736842106,0.4442105263157895,19.105263157894736,0.44842105263157894,0.4284210525914242,19.138947368421054,0.4189473684210526,0.43473684210526314,19.077894736842104,1.9873684209723221,2.135789473644056,36.24842105231034,1.8736842105263158,2.238947368380898,36.44631578915244,0.4473684210526316,0.48421052627563477,36.524210525994555,2.08,0.76,0.85,5.22,1.5,1.66,5.44,2.59,2.43,5.78,5.35,8.49,13.1,2.28,1.68,12.54,2.36,0.5,12.13,0.77,0.49,11.98,11.56,15.7,21.18,0.5,0.5,21.25,0.5,0.5,21.31,0.5,0.5,21.52,0.5,0.5,21.28,0.5,0.5,21.39,3.61,2.64,31.81,3.38,2.61,31.95,0.5,0.5,32.01,33.18
1,2.1999999999196906,1.2852631578947369,1.2589473684210526,5.350526315789474,1.5821052630775854,1.2715789472881116,5.387368421052631,2.4378947368019506,2.0736842105263156,5.6010526315789475,4.935789473684211,6.251578947207802,11.431578947047184,2.743157894736842,1.5463157894335295,11.47263157862613,1.9947368420651084,0.6073684210526316,11.124210526315789,0.9242105262756347,0.5042105263157894,11.009473684210526,10.710526315628854,14.313684210365697,20.633684210365697,0.4494736842105263,0.44842105263157894,20.813684210365697,0.44,0.43894736842105264,20.8936842103657,0.4357894736842105,0.4831578947368421,20.90526315773412,0.44105263157894736,0.4568421052631579,20.903157894576225,0.45052631578947366,0.4231578947368421,20.8915789472078,2.556842105263158,2.9831578946966872,41.72315789409436,2.882105263077585,2.790526315749319,41.97263157894737,0.43157894736842106,0.45052631578947366,41.950526315789475,2.3,0.84,0.93,5.33,1.56,1.1,5.34,2.14,2.94,5.77,4.67,7.45,12.66,2.82,2.06,12.4,3.09,0.68,11.96,1.27,0.52,11.78,11.41,14.92,20.89,0.5,0.5,21.07,0.5,0.5,21.21,0.5,0.5,21.3,0.5,0.5,21.32,0.5,0.5,21.38,4.36,2.63,31.82,3.25,2.55,31.75,0.5,0.5,31.82,33.18
2,2.2526315789072138,1.2305263157894737,1.1989473684210525,5.213684210486161,1.4957894736440558,1.2915789473282664,5.291578947328266,2.4621052631177403,2.2273684210124767,5.467368421012477,5.019999999959845,6.059999999959845,11.273684210446007,2.768421052591424,1.718947368380898,11.2757894736039,1.9863157894736843,0.5894736842105263,10.886315789393375,0.9589473683808979,0.4831578947368421,10.718947368340743,10.405263157854582,14.028421052631579,20.358947368260434,0.4652631578947368,0.46842105263157896,20.566315789152448,0.46421052631578946,0.4863157894736842,20.637894736520867,0.48526315789473684,0.5052631578947369,20.650526315468237,0.4926315789473684,0.48105263157894734,20.658947368099813,0.46421052631578946,0.46421052631578946,20.627368420731393,2.3663157894736844,2.9747368421052633,41.95368420988384,2.243157894736842,2.6673684210526316,42.170526315147,0.4863157894736842,0.4905263157894737,42.17999999935753,2.34,0.74,0.78,5.95,1.72,1.34,6.04,2.87,2.47,6.08,4.44,6.79,12.4,3.0,1.91,12.04,2.84,0.67,11.5,1.14,0.64,11.4,10.9,15.21,21.62,0.5,0.5,21.92,0.5,0.5,21.95,0.5,0.5,21.93,0.5,0.5,21.9,0.5,0.5,21.9,3.6,2.75,30.94,4.87,2.78,30.88,0.5,0.5,30.88,33.18
3,2.3715789473282665,1.2305263157894737,1.1526315789473685,5.359999999959845,1.6115789472881117,1.3084210525512696,5.40210526311774,2.5768421052230033,2.2863157894736843,5.681052631538793,4.989473684170371,6.203157894736842,11.421052631418329,3.144210526275635,1.6905263157493189,11.387368420892013,1.9884210525512696,0.5610526315789474,10.977894736681487,1.0136842105263157,0.4842105263157895,10.839999999839382,10.6157894736039,14.28842105231034,20.618947368421054,0.48105263157894734,0.48,20.824210526315788,0.4789473684210526,0.48526315789473684,20.90105263157895,0.48526315789473684,0.47368421052631576,20.94105263157895,0.4831578947368421,0.48105263157894734,20.965263157894736,0.4831578947368421,0.47578947368421054,20.972631578947368,2.8315789472881114,2.973684210526316,42.16105263125771,2.8589473684210525,2.6947368420651086,42.350526315628855,0.48210526315789476,0.48105263157894734,42.34105263141833,2.08,0.74,0.83,4.19,1.37,1.3,3.93,2.09,2.34,3.89,3.54,7.72,12.13,2.35,1.59,11.94,3.7,0.61,11.19,2.04,0.91,10.81,10.32,15.29,21.31,0.5,0.5,21.46,0.5,0.5,21.56,0.5,0.5,21.64,0.5,0.5,21.69,0.5,0.5,21.65,5.29,3.18,31.5,5.5,3.35,31.52,0.5,0.5,31.55,33.18
4,2.3263157894335293,1.2526315789072138,1.2042105262756349,5.1673684209723225,1.4231578947368422,1.2231578946966875,5.178947368340744,2.356842105263158,2.049473684170372,5.398947368340743,5.229473684210526,6.277894736801951,11.376842105263158,2.6336842104460065,1.5852631578545822,11.359999999839381,2.0557894736039013,0.6105263157894737,10.958947368099816,1.0347368420651084,0.4673684210526316,10.782105262836657,10.39684210494192,14.365263157894736,20.57263157862613,0.42736842105263156,0.4263157894736842,20.739999999678762,0.4305263157894737,0.4357894736842105,20.78421052631579,0.44105263157894736,0.4326315789473684,20.853684210526314,0.42736842105263156,0.4305263157894737,20.865263157894738,0.4431578947368421,0.43157894736842106,20.854736842105265,3.0778947368019507,3.0368421052230032,42.05368421052631,3.3189473683407433,2.9452631578144275,42.31578947368421,0.4336842105263158,0.43473684210526314,42.31368421052632,2.44,0.72,0.79,5.23,1.57,1.31,5.46,2.34,2.4,5.66,3.84,6.11,12.48,2.51,1.75,12.34,2.0,0.86,11.86,1.1,0.5,11.67,10.78,15.37,21.15,0.5,0.5,21.21,0.5,0.5,21.31,0.5,0.5,21.34,0.5,0.5,21.32,0.5,0.5,21.33,2.25,3.07,31.84,3.45,2.44,32.0,0.5,0.5,32.01,33.18
5,2.3357894736842106,1.310526315749319,1.2863157894736843,5.21578947368421,1.4821052631578948,1.3315789473282664,5.275789473684211,2.408421052631579,2.108421052631579,5.5473684210526315,4.6021052631578945,5.782105263157895,11.230526315789474,2.7042105263157894,1.6431578947368422,11.149473684210527,2.0694736842105264,0.6568421052631579,10.785263157894736,1.0747368420651084,0.49894736842105264,10.637894736842105,10.286315789473685,14.08421052631579,20.586315789473684,0.4305263157894737,0.43473684210526314,20.783157894736842,0.43157894736842106,0.4336842105263158,20.846315789473685,0.4336842105263158,0.4336842105263158,20.88,0.4368421052631579,0.43473684210526314,20.91894736842105,0.4305263157894737,0.4336842105263158,20.890526315789472,2.6042105262756348,3.094736842105263,42.11263157830489,2.893684210486161,2.691578947368421,42.334736841462785,0.43157894736842106,0.4357894736842105,42.346315788831205,2.62,0.63,0.74,6.02,1.69,1.36,6.53,2.61,3.38,6.81,5.01,7.88,12.41,3.73,2.33,12.2,3.24,1.38,11.88,1.98,0.68,11.91,11.6,14.79,20.29,0.5,0.5,20.59,0.5,0.5,20.59,0.5,0.5,20.64,0.5,0.5,20.67,0.5,0.5,20.7,3.36,3.4,30.83,5.67,2.86,30.77,0.5,0.5,30.76,33.18
6,2.428421052631579,1.2915789473684212,1.22,5.345263157854582,1.4842105263157894,1.325263157894737,5.3926315789072135,2.5378947368019507,2.233684210486161,5.644210526275635,4.824210526315789,6.32210526311774,11.42421052631579,2.9757894736842103,1.6263157894736842,11.471578947368421,2.116842105263158,0.6389473684210526,11.047368421052632,0.9536842105263158,0.4726315789473684,10.903157894736841,10.689473684130217,14.437894736520867,20.731578947047183,0.4368421052631579,0.44,20.888421052310342,0.4357894736842105,0.43894736842105264,20.94842105231034,0.4378947368421053,0.4378947368421053,20.964210525994552,0.4378947368421053,0.43894736842105264,20.96842105231034,0.43894736842105264,0.4368421052631579,20.978947368099814,2.72,3.130526315789474,42.075789473362974,2.7715789473282664,2.9494736842105262,42.3852631575735,0.44,0.4368421052631579,42.384210525994554,2.39,0.73,0.79,5.52,1.52,1.08,5.58,2.58,2.85,5.94,3.89,6.31,12.61,3.44,1.98,12.38,3.21,0.57,11.6,1.21,0.53,11.29,11.75,14.68,20.92,0.5,0.5,21.22,0.5,0.5,21.27,0.5,0.5,21.28,0.5,0.5,21.24,0.5,0.5,21.14,5.45,3.44,31.33,6.12,3.06,31.14,0.5,0.5,31.14,33.18
7,2.3557894736842107,1.2136842104861612,1.2031578946966874,5.289473684170372,1.5189473684210526,1.3273684210526315,5.30631578943353,2.54421052623548,2.3515789472881115,5.592631578907214,4.897894736801951,6.111578947368421,11.36421052623548,3.0410526315387925,1.853684210486161,11.304210526315789,2.0926315789072136,0.593684210486161,10.84421052623548,1.130526315749319,0.4884210526315789,10.675789473603901,10.548421052591424,14.036842105263158,20.42105263125771,0.45789473684210524,0.45789473684210524,20.609473683889288,0.45789473684210524,0.45789473684210524,20.702105262836657,0.45789473684210524,0.45789473684210524,20.72947368388929,0.45789473684210524,0.45789473684210524,20.74947368388929,0.45789473684210524,0.45789473684210524,20.710526315468236,2.932631578907214,3.268421052591424,42.04421052599455,3.4147368420651083,2.926315789393375,42.2452631575735,0.45789473684210524,0.45789473684210524,42.24210526283666,2.51,0.89,1.12,6.47,1.4,1.36,6.77,2.54,2.14,7.08,6.92,9.35,14.21,2.37,1.98,14.21,2.5,0.53,13.97,1.26,0.79,13.73,12.28,15.93,21.02,0.5,0.5,21.19,0.5,0.5,21.32,0.5,0.5,21.34,0.5,0.5,21.31,0.5,0.5,21.24,4.63,2.89,31.94,6.08,2.55,31.75,0.5,0.5,31.76,33.18
8,2.3231578946966875,1.3263157894736841,1.2242105263157894,5.503157894656533,1.565263157894737,1.3178947368421052,5.586315789393375,2.6378947368019507,2.38210526311774,5.751578947288111,5.127368421012477,6.374736842065109,11.56421052623548,3.02210526311774,1.6747368420651085,11.552631578867059,2.1031578946966873,0.6126315789473684,11.20842105255127,1.1631578946966874,0.4705263157894737,11.022105263077586,10.645263157814428,14.13368421048616,20.457894736681485,0.41578947368421054,0.41578947368421054,20.67578947352359,0.41578947368421054,0.41578947368421054,20.75999999983938,0.41578947368421054,0.41578947368421054,20.801052631578948,0.41578947368421054,0.41578947368421054,20.81578947368421,0.4168421052631579,0.41578947368421054,20.801052631578948,2.8515789473282664,3.233684210486161,41.85263157878675,3.030526315749319,2.8757894736440557,42.13263157862613,0.41578947368421054,0.4168421052631579,42.12631578915245,2.27,0.87,1.17,5.69,1.36,1.08,5.73,2.1,2.3,6.11,5.98,7.6,12.42,2.51,1.55,12.58,3.32,1.04,12.11,1.56,0.5,11.94,10.69,14.74,20.87,0.5,0.5,20.92,0.5,0.5,20.95,0.5,0.5,20.99,0.5,0.5,21.01,0.5,0.5,20.98,3.08,3.01,32.08,4.95,2.39,31.97,0.5,0.5,31.95,33.18
9,2.2399999999598452,1.247368421012477,1.2094736841703717,5.123157894656533,1.478947368380898,1.2799999999598453,5.25789473680195,2.4484210525914243,2.2210526315387926,5.491578947288112,5.116842105223003,6.261052631578948,11.32736842105263,2.8599999999598453,1.6884210525914243,11.312631578626132,2.2126315789473683,0.6021052631578947,10.875789473362973,1.111578947368421,0.47578947368421054,10.698947368099814,10.487368420892013,14.111578947207802,20.666315789473686,0.44526315789473686,0.4442105263157895,20.876842105263158,0.44526315789473686,0.44526315789473686,20.95263157894737,0.44526315789473686,0.44526315789473686,20.97684210526316,0.44526315789473686,0.4442105263157895,20.977894736842106,0.44526315789473686,0.4442105263157895,20.94842105263158,2.893684210526316,2.9147368421052633,42.00105263125771,3.1010526315387925,2.877894736842105,42.3252631575735,0.4442105263157895,0.44526315789473686,42.32210526283666,2.3,0.73,0.89,5.35,1.52,1.33,5.67,2.34,2.71,6.09,4.24,6.23,12.36,2.46,2.07,12.01,2.07,0.55,11.74,1.53,0.51,11.43,10.81,15.34,21.2,0.5,0.5,21.52,0.5,0.5,21.52,0.5,0.5,21.51,0.5,0.5,21.56,0.5,0.5,21.55,4.05,2.97,31.61,4.75,2.23,31.6,0.5,0.5,31.61,33.18
