Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,45830790400.0,7.796291828155518,87.36,7.393354415893555,85.69
0,59582752000.0,6.848206520080566,94.0,6.593429088592529,89.47
10,197102368000.0,4.97022819519043,95.12,4.838898658752441,90.19
20,334621984000.0,3.5171616077423096,94.6,3.448837995529175,89.94
30,472141600000.0,2.4046523571014404,94.94,2.6719024181365967,90.1
40,609661216000.0,1.7761516571044922,95.72,2.513854503631592,90.52
50,747180832000.0,1.7126411199569702,95.8,2.3150784969329834,90.77
60,884700448000.0,2.0583655834198,96.42,3.026390790939331,90.82
70,1022220064000.0,1.2576240301132202,96.76,2.5901870727539062,91.07
80,1159739680000.0,1.2430288791656494,97.3,3.3876330852508545,91.24
90,1297259296000.0,1.2828141450881958,97.36,3.3662757873535156,91.45
100,1421026950400.0,1.056257724761963,97.62,2.8211426734924316,91.5
