Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,85934464.0,0.6614794731140137,5.830818281538086e-07,13.82,0.6274703741073608,7.008127909102768e-07,14.4
0,2663968384.0,0.5336969494819641,5.656079338223208e-07,20.84,0.5026375651359558,6.825591185588564e-07,21.17
10,28444307584.0,0.20466043055057526,1.003437660074269e-06,61.92,0.21952074766159058,1.110358425648883e-06,63.13
20,54224646784.0,0.2100774645805359,1.172765223600436e-06,62.56,0.22342386841773987,1.2798428770111059e-06,63.83
30,80004985984.0,0.21818231046199799,1.007235596262035e-06,64.68,0.2263512909412384,1.5345125348176225e-06,65.1
40,105785325184.0,0.21042630076408386,1.9929132122342708e-06,68.06,0.22482366859912872,3.046355459446204e-06,68.42
50,131565664384.0,0.18738991022109985,4.315877504268428e-06,69.84,0.20939098298549652,4.96347183798207e-06,70.52
60,157346003584.0,0.18946923315525055,5.312258053891128e-06,70.74,0.20731432735919952,5.32171361555811e-06,70.74
70,183126342784.0,0.18080469965934753,6.314152869890677e-06,71.06,0.20304952561855316,5.770643383584684e-06,71.26
80,208906681984.0,0.16159217059612274,6.330152700684266e-06,72.54,0.19765102863311768,7.760379048704635e-06,73.03
90,234687021184.0,0.14877842366695404,8.857981811161153e-06,75.04,0.2010883092880249,9.654573659645393e-06,74.04
