layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.67822266
layer1.0.conv2_1x1,0.7385254
layer1.0.conv3_3x3,0.7659776
layer1.0.conv4_1x1,0.56274414
layer1.0.conv5_1x1,0.7576294
layer1.0.shortcut.0,0.57159424
layer2.0.conv1_1x1,0.7062378
layer2.0.conv2_1x1,0.6119385
layer2.0.conv3_3x3,0.8065389
layer2.0.conv4_1x1,0.48187256
layer2.0.conv5_1x1,0.84402466
layer2.0.shortcut.0,0.80496216
layer3.0.conv1_1x1,0.8639145
layer3.0.conv2_1x1,0.80714417
layer3.0.conv3_3x3,0.93490094
layer3.0.conv4_1x1,0.6538086
layer3.0.conv5_1x1,0.8354759
layer3.0.shortcut.0,0.89403915
layer3.1.conv1_1x1,0.9447861
layer3.1.conv2_1x1,0.83766174
layer3.1.conv3_3x3,0.9118449
layer3.1.conv4_1x1,0.63461304
layer3.1.conv5_1x1,0.7620392
layer4.0.conv1_1x1,0.7630367
layer4.0.conv2_1x1,0.6761589
layer4.0.conv3_3x3,0.9351391
layer4.0.conv4_1x1,0.59184647
layer4.0.conv5_1x1,0.96437263
layer4.0.shortcut.0,0.99041605
linear,0.0
