layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.41357422
layer1.0.conv2_1x1,0.46411133
layer1.0.conv3_3x3,0.5871582
layer1.0.conv4_1x1,0.35864258
layer1.0.conv5_1x1,0.50634766
layer1.0.shortcut.0,0.46343994
layer2.0.conv1_1x1,0.5557251
layer2.0.conv2_1x1,0.51416016
layer2.0.conv3_3x3,0.5770603
layer2.0.conv4_1x1,0.30218506
layer2.0.conv5_1x1,0.6479645
layer2.0.shortcut.0,0.62379456
layer3.0.conv1_1x1,0.69885254
layer3.0.conv2_1x1,0.59065247
layer3.0.conv3_3x3,0.69566005
layer3.0.conv4_1x1,0.34040833
layer3.0.conv5_1x1,0.5260277
layer3.0.shortcut.0,0.690115
layer3.1.conv1_1x1,0.63035583
layer3.1.conv2_1x1,0.3527832
layer3.1.conv3_3x3,0.4505361
layer3.1.conv4_1x1,0.23365784
layer3.1.conv5_1x1,0.454731
layer4.0.conv1_1x1,0.52446365
layer4.0.conv2_1x1,0.43668747
layer4.0.conv3_3x3,0.6279971
layer4.0.conv4_1x1,0.44177628
layer4.0.conv5_1x1,0.9327984
layer4.0.shortcut.0,0.97767305
linear,0.0
