Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_small_imagenet_1731451265.223235_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_64.12.pth,64.11,39.15
resnet25_small_normal_small_imagenet_1731451265.2231572_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_63.98.pth,63.99,42.72
resnet25_small_normal_small_imagenet_1731451265.2231302_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_65.03.pth,65.0,39.89
