Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_8_sam_cifar10_100_res_224_gc_0_test_acc_88.6.pth,88.6,70.12
resnet25_small_normal_cifar10_rf_level_8_sam_cifar10_100_res_224_gc_0_test_acc_90.2.pth,90.2,76.91
resnet25_small_normal_cifar10_rf_level_8_sam_cifar10_100_res_224_gc_0_test_acc_90.39.pth,90.39,73.48
resnet25_small_normal_cifar10_rf_level_8_sam_cifar10_100_res_224_gc_0_test_acc_90.59.pth,90.59,78.42
