layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.47875977
layer1.0.conv2_1x1,0.53881836
layer1.0.conv3_3x3,0.6706543
layer1.0.conv4_1x1,0.4597168
layer1.0.conv5_1x1,0.60357666
layer1.0.shortcut.0,0.5638428
layer2.0.conv1_1x1,0.68240356
layer2.0.conv2_1x1,0.6520386
layer2.0.conv3_3x3,0.6873508
layer2.0.conv4_1x1,0.4006958
layer2.0.conv5_1x1,0.7631836
layer2.0.shortcut.0,0.73747253
layer3.0.conv1_1x1,0.827858
layer3.0.conv2_1x1,0.73191833
layer3.0.conv3_3x3,0.8228065
layer3.0.conv4_1x1,0.45796204
layer3.0.conv5_1x1,0.6703682
layer3.0.shortcut.0,0.8160572
layer3.1.conv1_1x1,0.7734299
layer3.1.conv2_1x1,0.47387695
layer3.1.conv3_3x3,0.58932835
layer3.1.conv4_1x1,0.32069397
layer3.1.conv5_1x1,0.59280777
layer4.0.conv1_1x1,0.66874313
layer4.0.conv2_1x1,0.5669174
layer4.0.conv3_3x3,0.76741874
layer4.0.conv4_1x1,0.57832336
layer4.0.conv5_1x1,0.9754791
layer4.0.shortcut.0,0.9956126
linear,0.0
