layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.25219727
layer1.0.conv2_1x1,0.23828125
layer1.0.conv3_3x3,0.49549696
layer1.0.conv4_1x1,0.21875
layer1.0.conv5_1x1,0.24786377
layer1.0.shortcut.0,0.24749756
layer2.0.conv1_1x1,0.47625732
layer2.0.conv2_1x1,0.3540039
layer2.0.conv3_3x3,0.7413127
layer2.0.conv4_1x1,0.3343506
layer2.0.conv5_1x1,0.3597412
layer2.0.shortcut.0,0.49970245
layer3.0.conv1_1x1,0.63780975
layer3.0.conv2_1x1,0.47288513
layer3.0.conv3_3x3,0.8372006
layer3.0.conv4_1x1,0.42485046
layer3.0.conv5_1x1,0.4979248
layer3.0.shortcut.0,0.69895554
layer3.1.conv1_1x1,0.7501221
layer3.1.conv2_1x1,0.43441772
layer3.1.conv3_3x3,0.75413007
layer3.1.conv4_1x1,0.36961365
layer3.1.conv5_1x1,0.49095535
layer4.0.conv1_1x1,0.72153664
layer4.0.conv2_1x1,0.5689583
layer4.0.conv3_3x3,0.94108796
layer4.0.conv4_1x1,0.6523857
layer4.0.conv5_1x1,0.7554178
layer4.0.shortcut.0,0.9639144
linear,0.0
