layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7072754
layer1.0.conv2_1x1,0.77563477
layer1.0.conv3_3x3,0.84627277
layer1.0.conv4_1x1,0.59033203
layer1.0.conv5_1x1,0.82354736
layer1.0.shortcut.0,0.40893555
layer2.0.conv1_1x1,0.52923584
layer2.0.conv2_1x1,0.4296875
layer2.0.conv3_3x3,0.7701687
layer2.0.conv4_1x1,0.5227661
layer2.0.conv5_1x1,0.7785492
layer2.0.shortcut.0,0.7099991
layer3.0.conv1_1x1,0.75174713
layer3.0.conv2_1x1,0.6502533
layer3.0.conv3_3x3,0.9062229
layer3.0.conv4_1x1,0.55856323
layer3.0.conv5_1x1,0.7429123
layer3.0.shortcut.0,0.86190605
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.99991226
layer4.0.conv2_1x1,0.9999809
layer4.0.conv3_3x3,0.99999875
layer4.0.conv4_1x1,0.9998779
layer4.0.conv5_1x1,0.99992275
layer4.0.shortcut.0,0.9638891
linear,0.0
