layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7763672
layer1.0.conv2_1x1,0.7727051
layer1.0.conv3_3x3,0.86884224
layer1.0.conv4_1x1,0.72143555
layer1.0.conv5_1x1,0.7532959
layer1.0.shortcut.0,0.7192993
layer2.0.conv1_1x1,0.782135
layer2.0.conv2_1x1,0.7718506
layer2.0.conv3_3x3,0.81063503
layer2.0.conv4_1x1,0.51257324
layer2.0.conv5_1x1,0.7845917
layer2.0.shortcut.0,0.7896042
layer3.0.conv1_1x1,0.81172943
layer3.0.conv2_1x1,0.6841583
layer3.0.conv3_3x3,0.7759755
layer3.0.conv4_1x1,0.42016602
layer3.0.conv5_1x1,0.66713333
layer3.0.shortcut.0,0.8541889
layer3.1.conv1_1x1,0.7679138
layer3.1.conv2_1x1,0.46870422
layer3.1.conv3_3x3,0.561515
layer3.1.conv4_1x1,0.28961182
layer3.1.conv5_1x1,0.5757904
layer4.0.conv1_1x1,0.67668724
layer4.0.conv2_1x1,0.5661659
layer4.0.conv3_3x3,0.7619718
layer4.0.conv4_1x1,0.6126175
layer4.0.conv5_1x1,0.9729204
layer4.0.shortcut.0,0.99295616
linear,0.0
