layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7844238
layer1.0.conv2_1x1,0.79418945
layer1.0.conv3_3x3,0.7404243
layer1.0.conv4_1x1,0.31835938
layer1.0.conv5_1x1,0.5541382
layer1.0.shortcut.0,0.63153076
layer2.0.conv1_1x1,0.5231018
layer2.0.conv2_1x1,0.56707764
layer2.0.conv3_3x3,0.62040204
layer2.0.conv4_1x1,0.31036377
layer2.0.conv5_1x1,0.62260437
layer2.0.shortcut.0,0.5962982
layer3.0.conv1_1x1,0.6596298
layer3.0.conv2_1x1,0.57325745
layer3.0.conv3_3x3,0.6615058
layer3.0.conv4_1x1,0.31799316
layer3.0.conv5_1x1,0.5031166
layer3.0.shortcut.0,0.6832638
layer3.1.conv1_1x1,0.5518036
layer3.1.conv2_1x1,0.2884674
layer3.1.conv3_3x3,0.35448033
layer3.1.conv4_1x1,0.16662598
layer3.1.conv5_1x1,0.4008751
layer4.0.conv1_1x1,0.6409359
layer4.0.conv2_1x1,0.65338135
layer4.0.conv3_3x3,0.81838906
layer4.0.conv4_1x1,0.63690567
layer4.0.conv5_1x1,0.95872307
layer4.0.shortcut.0,0.96601677
linear,0.0
