layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.32299805
layer1.0.conv2_1x1,0.32714844
layer1.0.conv3_3x3,0.62887913
layer1.0.conv4_1x1,0.29541016
layer1.0.conv5_1x1,0.32659912
layer1.0.shortcut.0,0.34051514
layer2.0.conv1_1x1,0.59295654
layer2.0.conv2_1x1,0.4570923
layer2.0.conv3_3x3,0.8352661
layer2.0.conv4_1x1,0.42279053
layer2.0.conv5_1x1,0.48005676
layer2.0.shortcut.0,0.66207886
layer3.0.conv1_1x1,0.7829132
layer3.0.conv2_1x1,0.6106415
layer3.0.conv3_3x3,0.92496234
layer3.0.conv4_1x1,0.5447235
layer3.0.conv5_1x1,0.65714264
layer3.0.shortcut.0,0.8616333
layer3.1.conv1_1x1,0.8738594
layer3.1.conv2_1x1,0.57144165
layer3.1.conv3_3x3,0.87790424
layer3.1.conv4_1x1,0.5050812
layer3.1.conv5_1x1,0.6576576
layer4.0.conv1_1x1,0.85126305
layer4.0.conv2_1x1,0.7253494
layer4.0.conv3_3x3,0.9883673
layer4.0.conv4_1x1,0.8316536
layer4.0.conv5_1x1,0.9553757
layer4.0.shortcut.0,0.9998064
linear,0.0
