Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_5_ekfac_cifar10_100_res_224_gc_0_test_acc_89.82.pth,89.82,63.47
resnet25_small_normal_cifar10_rf_level_5_ekfac_cifar10_100_res_224_gc_0_test_acc_89.67.pth,89.67,63.42
resnet25_small_normal_cifar10_rf_level_5_ekfac_cifar10_100_res_224_gc_0_test_acc_89.23.pth,89.23,60.19
resnet25_small_normal_cifar10_rf_level_5_ekfac_cifar10_100_res_224_gc_0_test_acc_88.9.pth,88.9,59.44
