layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.42358398
layer1.0.conv2_1x1,0.4086914
layer1.0.conv3_3x3,0.72580296
layer1.0.conv4_1x1,0.36279297
layer1.0.conv5_1x1,0.4185791
layer1.0.shortcut.0,0.43023682
layer2.0.conv1_1x1,0.72817993
layer2.0.conv2_1x1,0.58184814
layer2.0.conv3_3x3,0.9260932
layer2.0.conv4_1x1,0.53393555
layer2.0.conv5_1x1,0.6081085
layer2.0.shortcut.0,0.7966156
layer3.0.conv1_1x1,0.89588165
layer3.0.conv2_1x1,0.7475128
layer3.0.conv3_3x3,0.97761536
layer3.0.conv4_1x1,0.66708374
layer3.0.conv5_1x1,0.80129623
layer3.0.shortcut.0,0.95895004
layer3.1.conv1_1x1,0.9504242
layer3.1.conv2_1x1,0.693573
layer3.1.conv3_3x3,0.94711304
layer3.1.conv4_1x1,0.6064148
layer3.1.conv5_1x1,0.7976265
layer4.0.conv1_1x1,0.9390602
layer4.0.conv2_1x1,0.850647
layer4.0.conv3_3x3,0.9988272
layer4.0.conv4_1x1,0.9401016
layer4.0.conv5_1x1,0.9981642
layer4.0.shortcut.0,0.9999995
linear,0.0
