layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.3269043
layer1.0.conv2_1x1,0.34155273
layer1.0.conv3_3x3,0.6142307
layer1.0.conv4_1x1,0.28759766
layer1.0.conv5_1x1,0.3274536
layer1.0.shortcut.0,0.33190918
layer2.0.conv1_1x1,0.6062317
layer2.0.conv2_1x1,0.45806885
layer2.0.conv3_3x3,0.8416816
layer2.0.conv4_1x1,0.4300537
layer2.0.conv5_1x1,0.48121643
layer2.0.shortcut.0,0.65940094
layer3.0.conv1_1x1,0.78421783
layer3.0.conv2_1x1,0.6136627
layer3.0.conv3_3x3,0.9258965
layer3.0.conv4_1x1,0.53790283
layer3.0.conv5_1x1,0.65577316
layer3.0.shortcut.0,0.86582756
layer3.1.conv1_1x1,0.8710327
layer3.1.conv2_1x1,0.5624695
layer3.1.conv3_3x3,0.8723602
layer3.1.conv4_1x1,0.49334717
layer3.1.conv5_1x1,0.6517868
layer4.0.conv1_1x1,0.8548603
layer4.0.conv2_1x1,0.7283745
layer4.0.conv3_3x3,0.9902327
layer4.0.conv4_1x1,0.8382759
layer4.0.conv5_1x1,0.950757
layer4.0.shortcut.0,0.9998083
linear,0.0
