layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5410156
layer1.0.conv2_1x1,0.5715332
layer1.0.conv3_3x3,0.67963326
layer1.0.conv4_1x1,0.46118164
layer1.0.conv5_1x1,0.7630615
layer1.0.shortcut.0,0.44537354
layer2.0.conv1_1x1,0.5128479
layer2.0.conv2_1x1,0.39666748
layer2.0.conv3_3x3,0.6258748
layer2.0.conv4_1x1,0.32055664
layer2.0.conv5_1x1,0.68685913
layer2.0.shortcut.0,0.6546631
layer3.0.conv1_1x1,0.65979767
layer3.0.conv2_1x1,0.5799408
layer3.0.conv3_3x3,0.788464
layer3.0.conv4_1x1,0.40794373
layer3.0.conv5_1x1,0.58932495
layer3.0.shortcut.0,0.7458191
layer3.1.conv1_1x1,0.8447342
layer3.1.conv2_1x1,0.70358276
layer3.1.conv3_3x3,0.83384365
layer3.1.conv4_1x1,0.4846344
layer3.1.conv5_1x1,0.61011505
layer4.0.conv1_1x1,0.5980873
layer4.0.conv2_1x1,0.54151917
layer4.0.conv3_3x3,0.8451127
layer4.0.conv4_1x1,0.45723724
layer4.0.conv5_1x1,0.9072914
layer4.0.shortcut.0,0.9567795
linear,0.0
