layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.33813477
layer1.0.conv2_1x1,0.3635254
layer1.0.conv3_3x3,0.56081814
layer1.0.conv4_1x1,0.4326172
layer1.0.conv5_1x1,0.5395508
layer1.0.shortcut.0,0.2659912
layer2.0.conv1_1x1,0.34713745
layer2.0.conv2_1x1,0.29449463
layer2.0.conv3_3x3,0.7194553
layer2.0.conv4_1x1,0.29473877
layer2.0.conv5_1x1,0.4253235
layer2.0.shortcut.0,0.49946594
layer3.0.conv1_1x1,1.0
layer3.0.conv2_1x1,1.0
layer3.0.conv3_3x3,1.0
layer3.0.conv4_1x1,1.0
layer3.0.conv5_1x1,1.0
layer3.0.shortcut.0,0.45429802
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.9989929
layer4.0.conv2_1x1,0.99993515
layer4.0.conv3_3x3,0.99999833
layer4.0.conv4_1x1,0.9998779
layer4.0.conv5_1x1,0.9993067
layer4.0.shortcut.0,0.774498
linear,0.0
