layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7036133
layer1.0.conv2_1x1,0.80908203
layer1.0.conv3_3x3,0.84855145
layer1.0.conv4_1x1,0.55566406
layer1.0.conv5_1x1,0.76171875
layer1.0.shortcut.0,0.7265625
layer2.0.conv1_1x1,0.8421631
layer2.0.conv2_1x1,0.81689453
layer2.0.conv3_3x3,0.8289727
layer2.0.conv4_1x1,0.5437622
layer2.0.conv5_1x1,0.86032104
layer2.0.shortcut.0,0.8736801
layer3.0.conv1_1x1,0.90088654
layer3.0.conv2_1x1,0.81126404
layer3.0.conv3_3x3,0.89113873
layer3.0.conv4_1x1,0.54255676
layer3.0.conv5_1x1,0.7651558
layer3.0.shortcut.0,0.9241905
layer3.1.conv1_1x1,0.8760109
layer3.1.conv2_1x1,0.60235596
layer3.1.conv3_3x3,0.72002494
layer3.1.conv4_1x1,0.4091034
layer3.1.conv5_1x1,0.72000885
layer4.0.conv1_1x1,0.8192539
layer4.0.conv2_1x1,0.758934
layer4.0.conv3_3x3,0.9390534
layer4.0.conv4_1x1,0.8275986
layer4.0.conv5_1x1,0.996171
layer4.0.shortcut.0,0.99958324
linear,0.0
