layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.19213867
layer1.0.conv2_1x1,0.2097168
layer1.0.conv3_3x3,0.4111057
layer1.0.conv4_1x1,0.17041016
layer1.0.conv5_1x1,0.1940918
layer1.0.shortcut.0,0.20245361
layer2.0.conv1_1x1,0.39297485
layer2.0.conv2_1x1,0.2915039
layer2.0.conv3_3x3,0.6567315
layer2.0.conv4_1x1,0.27490234
layer2.0.conv5_1x1,0.29252625
layer2.0.shortcut.0,0.40688324
layer3.0.conv1_1x1,0.53608704
layer3.0.conv2_1x1,0.38920593
layer3.0.conv3_3x3,0.75149876
layer3.0.conv4_1x1,0.35150146
layer3.0.conv5_1x1,0.40677643
layer3.0.shortcut.0,0.57803154
layer3.1.conv1_1x1,0.64788055
layer3.1.conv2_1x1,0.35707092
layer3.1.conv3_3x3,0.6600749
layer3.1.conv4_1x1,0.30168152
layer3.1.conv5_1x1,0.40006638
layer4.0.conv1_1x1,0.618103
layer4.0.conv2_1x1,0.46977615
layer4.0.conv3_3x3,0.86979336
layer4.0.conv4_1x1,0.54145813
layer4.0.conv5_1x1,0.61922264
layer4.0.shortcut.0,0.8416562
linear,0.0
