Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.61.pth,88.61,79.64
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.34.pth,88.34,72.93
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.77.pth,88.77,71.52
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.33.pth,88.33,80.4
