layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.76293945
layer1.0.conv2_1x1,0.75756836
layer1.0.conv3_3x3,0.71674263
layer1.0.conv4_1x1,0.40649414
layer1.0.conv5_1x1,0.47686768
layer1.0.shortcut.0,0.7007446
layer2.0.conv1_1x1,0.6187439
layer2.0.conv2_1x1,0.6138916
layer2.0.conv3_3x3,0.6778022
layer2.0.conv4_1x1,0.4315796
layer2.0.conv5_1x1,0.65859985
layer2.0.shortcut.0,0.63614655
layer3.0.conv1_1x1,0.63747406
layer3.0.conv2_1x1,0.5144501
layer3.0.conv3_3x3,0.6245965
layer3.0.conv4_1x1,0.30110168
layer3.0.conv5_1x1,0.5008316
layer3.0.shortcut.0,0.6956692
layer3.1.conv1_1x1,0.57796097
layer3.1.conv2_1x1,0.30480957
layer3.1.conv3_3x3,0.37849426
layer3.1.conv4_1x1,0.18772888
layer3.1.conv5_1x1,0.40569305
layer4.0.conv1_1x1,0.54022217
layer4.0.conv2_1x1,0.4736328
layer4.0.conv3_3x3,0.66900676
layer4.0.conv4_1x1,0.462471
layer4.0.conv5_1x1,0.9250984
layer4.0.shortcut.0,0.9730983
linear,0.0
