layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.9067383
layer1.0.conv2_1x1,0.9758301
layer1.0.conv3_3x3,0.9653863
layer1.0.conv4_1x1,0.8654785
layer1.0.conv5_1x1,0.93341064
layer1.0.shortcut.0,0.6326904
layer2.0.conv1_1x1,0.7790222
layer2.0.conv2_1x1,0.6503296
layer2.0.conv3_3x3,0.8568115
layer2.0.conv4_1x1,0.546875
layer2.0.conv5_1x1,0.8784485
layer2.0.shortcut.0,0.8920975
layer3.0.conv1_1x1,0.9179535
layer3.0.conv2_1x1,0.8750458
layer3.0.conv3_3x3,0.9654609
layer3.0.conv4_1x1,0.74412537
layer3.0.conv5_1x1,0.9046974
layer3.0.shortcut.0,0.953928
layer3.1.conv1_1x1,0.98033524
layer3.1.conv2_1x1,0.9147949
layer3.1.conv3_3x3,0.95868766
layer3.1.conv4_1x1,0.7410431
layer3.1.conv5_1x1,0.8640976
layer4.0.conv1_1x1,0.88913727
layer4.0.conv2_1x1,0.83133316
layer4.0.conv3_3x3,0.98445296
layer4.0.conv4_1x1,0.747715
layer4.0.conv5_1x1,0.9826689
layer4.0.shortcut.0,0.9965911
linear,0.0
