layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5566406
layer1.0.conv2_1x1,0.63134766
layer1.0.conv3_3x3,0.5757921
layer1.0.conv4_1x1,0.3947754
layer1.0.conv5_1x1,0.5426636
layer1.0.shortcut.0,0.37384033
layer2.0.conv1_1x1,0.45040894
layer2.0.conv2_1x1,0.36743164
layer2.0.conv3_3x3,0.55702716
layer2.0.conv4_1x1,0.26519775
layer2.0.conv5_1x1,0.63809204
layer2.0.shortcut.0,0.55158234
layer3.0.conv1_1x1,0.615242
layer3.0.conv2_1x1,0.5332031
layer3.0.conv3_3x3,0.7481045
layer3.0.conv4_1x1,0.37306213
layer3.0.conv5_1x1,0.5632248
layer3.0.shortcut.0,0.6515007
layer3.1.conv1_1x1,0.7348404
layer3.1.conv2_1x1,0.5646515
layer3.1.conv3_3x3,0.72822064
layer3.1.conv4_1x1,0.37338257
layer3.1.conv5_1x1,0.46007538
layer4.0.conv1_1x1,0.45398903
layer4.0.conv2_1x1,0.3853035
layer4.0.conv3_3x3,0.6738964
layer4.0.conv4_1x1,0.3221016
layer4.0.conv5_1x1,0.8368778
layer4.0.shortcut.0,0.91568804
linear,0.0
