layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.49975586
layer1.0.conv2_1x1,0.5217285
layer1.0.conv3_3x3,0.51586914
layer1.0.conv4_1x1,0.21972656
layer1.0.conv5_1x1,0.42163086
layer1.0.shortcut.0,0.50842285
layer2.0.conv1_1x1,0.4581604
layer2.0.conv2_1x1,0.37554932
layer2.0.conv3_3x3,0.46434867
layer2.0.conv4_1x1,0.234375
layer2.0.conv5_1x1,0.52445984
layer2.0.shortcut.0,0.58987427
layer3.0.conv1_1x1,0.5965271
layer3.0.conv2_1x1,0.48677063
layer3.0.conv3_3x3,0.5877601
layer3.0.conv4_1x1,0.29788208
layer3.0.conv5_1x1,0.522007
layer3.0.shortcut.0,0.6975517
layer3.1.conv1_1x1,0.52716064
layer3.1.conv2_1x1,0.25016785
layer3.1.conv3_3x3,0.33284843
layer3.1.conv4_1x1,0.19407654
layer3.1.conv5_1x1,0.4888916
layer4.0.conv1_1x1,0.80659103
layer4.0.conv2_1x1,0.8645973
layer4.0.conv3_3x3,0.96390915
layer4.0.conv4_1x1,0.8890915
layer4.0.conv5_1x1,0.9862318
layer4.0.shortcut.0,0.9712868
linear,0.0
