layer_names,pr
conv1,0.0
layer1.0.conv1,0.1899414
layer1.0.conv2,0.33840603
layer1.0.conv3,0.22088623
layer1.0.shortcut.0,0.21704102
layer1.1.conv1,0.28253174
layer1.1.conv2,0.3213433
layer1.1.conv3,0.23114014
layer1.2.conv1,0.27453613
layer1.2.conv2,0.31515843
layer1.2.conv3,0.24005127
layer2.0.conv1,0.29492188
layer2.0.conv2,0.46516928
layer2.0.conv3,0.34303284
layer2.0.shortcut.0,0.4732666
layer2.1.conv1,0.4397583
layer2.1.conv2,0.42780897
layer2.1.conv3,0.33816528
layer2.2.conv1,0.3914795
layer2.2.conv2,0.4302029
layer2.2.conv3,0.36283875
layer2.3.conv1,0.37724304
layer2.3.conv2,0.4449463
layer2.3.conv3,0.39657593
layer3.0.conv1,0.47509766
layer3.0.conv2,0.72946674
layer3.0.conv3,0.60281754
layer3.0.shortcut.0,0.7484875
layer3.1.conv1,0.76474
layer3.1.conv2,0.76274276
layer3.1.conv3,0.6162529
layer3.2.conv1,0.775856
layer3.2.conv2,0.8369717
layer3.2.conv3,0.6838875
layer3.3.conv1,0.82577133
layer3.3.conv2,0.9186198
layer3.3.conv3,0.7524147
layer3.4.conv1,0.8780861
layer3.4.conv2,0.9596846
layer3.4.conv3,0.7926674
layer3.5.conv1,0.89387894
layer3.5.conv2,0.9769338
layer3.5.conv3,0.818882
layer4.0.conv1,0.8642044
layer4.0.conv2,0.9946696
layer4.0.conv3,0.9746094
layer4.0.shortcut.0,0.9963765
layer4.1.conv1,0.9999094
layer4.1.conv2,0.9999737
layer4.1.conv3,0.9977484
layer4.2.conv1,0.999918
layer4.2.conv2,0.99997926
layer4.2.conv3,0.9968052
linear,0.0
