layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.94311523
layer1.0.conv2_1x1,0.94799805
layer1.0.conv3_3x3,0.87494576
layer1.0.conv4_1x1,0.6828613
layer1.0.conv5_1x1,0.81347656
layer1.0.shortcut.0,0.8464966
layer2.0.conv1_1x1,0.9412842
layer2.0.conv2_1x1,0.9298096
layer2.0.conv3_3x3,0.89175075
layer2.0.conv4_1x1,0.640625
layer2.0.conv5_1x1,0.8385773
layer2.0.shortcut.0,0.86990356
layer3.0.conv1_1x1,0.87594604
layer3.0.conv2_1x1,0.79637146
layer3.0.conv3_3x3,0.87908596
layer3.0.conv4_1x1,0.5856018
layer3.0.conv5_1x1,0.82365036
layer3.0.shortcut.0,0.9235897
layer3.1.conv1_1x1,0.8611679
layer3.1.conv2_1x1,0.59284973
layer3.1.conv3_3x3,0.6782057
layer3.1.conv4_1x1,0.34939575
layer3.1.conv5_1x1,0.69187164
layer4.0.conv1_1x1,0.8491535
layer4.0.conv2_1x1,0.8140297
layer4.0.conv3_3x3,0.9409455
layer4.0.conv4_1x1,0.80127335
layer4.0.conv5_1x1,0.98920536
layer4.0.shortcut.0,0.99659157
linear,0.0
