layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7036133
layer1.0.conv2_1x1,0.6989746
layer1.0.conv3_3x3,0.6148546
layer1.0.conv4_1x1,0.33740234
layer1.0.conv5_1x1,0.44158936
layer1.0.shortcut.0,0.5289917
layer2.0.conv1_1x1,0.3748474
layer2.0.conv2_1x1,0.43377686
layer2.0.conv3_3x3,0.48725045
layer2.0.conv4_1x1,0.19543457
layer2.0.conv5_1x1,0.35795593
layer2.0.shortcut.0,0.44142914
layer3.0.conv1_1x1,0.4105072
layer3.0.conv2_1x1,0.331604
layer3.0.conv3_3x3,0.39337838
layer3.0.conv4_1x1,0.19458008
layer3.0.conv5_1x1,0.3519783
layer3.0.shortcut.0,0.5011425
layer3.1.conv1_1x1,0.31556702
layer3.1.conv2_1x1,0.13389587
layer3.1.conv3_3x3,0.17682055
layer3.1.conv4_1x1,0.09802246
layer3.1.conv5_1x1,0.29278183
layer4.0.conv1_1x1,0.6655941
layer4.0.conv2_1x1,0.7719841
layer4.0.conv3_3x3,0.91068774
layer4.0.conv4_1x1,0.75257874
layer4.0.conv5_1x1,0.94699
layer4.0.shortcut.0,0.8984356
linear,0.0
