layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.4267578
layer1.0.conv2_1x1,0.46069336
layer1.0.conv3_3x3,0.49012586
layer1.0.conv4_1x1,0.30029297
layer1.0.conv5_1x1,0.6616211
layer1.0.shortcut.0,0.29052734
layer2.0.conv1_1x1,0.31558228
layer2.0.conv2_1x1,0.23760986
layer2.0.conv3_3x3,0.40579563
layer2.0.conv4_1x1,0.18389893
layer2.0.conv5_1x1,0.47465515
layer2.0.shortcut.0,0.4536667
layer3.0.conv1_1x1,0.4284668
layer3.0.conv2_1x1,0.36779785
layer3.0.conv3_3x3,0.56385636
layer3.0.conv4_1x1,0.24169922
layer3.0.conv5_1x1,0.37430573
layer3.0.shortcut.0,0.5126095
layer3.1.conv1_1x1,0.6182747
layer3.1.conv2_1x1,0.46974182
layer3.1.conv3_3x3,0.63826835
layer3.1.conv4_1x1,0.29574585
layer3.1.conv5_1x1,0.37966156
layer4.0.conv1_1x1,0.36878586
layer4.0.conv2_1x1,0.3276596
layer4.0.conv3_3x3,0.5979542
layer4.0.conv4_1x1,0.26916885
layer4.0.conv5_1x1,0.73348904
layer4.0.shortcut.0,0.8285365
linear,0.0
