layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.45263672
layer1.0.conv2_1x1,0.44848633
layer1.0.conv3_3x3,0.59065753
layer1.0.conv4_1x1,0.3815918
layer1.0.conv5_1x1,0.72802734
layer1.0.shortcut.0,0.39575195
layer2.0.conv1_1x1,0.48397827
layer2.0.conv2_1x1,0.38464355
layer2.0.conv3_3x3,0.6140476
layer2.0.conv4_1x1,0.30706787
layer2.0.conv5_1x1,0.6839905
layer2.0.shortcut.0,0.6648102
layer3.0.conv1_1x1,0.6808777
layer3.0.conv2_1x1,0.6166229
layer3.0.conv3_3x3,0.83866715
layer3.0.conv4_1x1,0.4777832
layer3.0.conv5_1x1,0.6754265
layer3.0.shortcut.0,0.7449341
layer3.1.conv1_1x1,0.8628044
layer3.1.conv2_1x1,0.70310974
layer3.1.conv3_3x3,0.8266686
layer3.1.conv4_1x1,0.45846558
layer3.1.conv5_1x1,0.58559036
layer4.0.conv1_1x1,0.600296
layer4.0.conv2_1x1,0.52565
layer4.0.conv3_3x3,0.8318638
layer4.0.conv4_1x1,0.45695877
layer4.0.conv5_1x1,0.8977947
layer4.0.shortcut.0,0.9559803
linear,0.0
