layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.60375977
layer1.0.conv2_1x1,0.6640625
layer1.0.conv3_3x3,0.79125977
layer1.0.conv4_1x1,0.51586914
layer1.0.conv5_1x1,0.7877197
layer1.0.shortcut.0,0.5395508
layer2.0.conv1_1x1,0.6343689
layer2.0.conv2_1x1,0.5213623
layer2.0.conv3_3x3,0.7558933
layer2.0.conv4_1x1,0.421875
layer2.0.conv5_1x1,0.7946167
layer2.0.shortcut.0,0.7992401
layer3.0.conv1_1x1,0.82915497
layer3.0.conv2_1x1,0.7779083
layer3.0.conv3_3x3,0.9329274
layer3.0.conv4_1x1,0.66311646
layer3.0.conv5_1x1,0.83122253
layer3.0.shortcut.0,0.87309074
layer3.1.conv1_1x1,0.95326996
layer3.1.conv2_1x1,0.8480072
layer3.1.conv3_3x3,0.91712105
layer3.1.conv4_1x1,0.5973816
layer3.1.conv5_1x1,0.74980545
layer4.0.conv1_1x1,0.7781277
layer4.0.conv2_1x1,0.7020683
layer4.0.conv3_3x3,0.9440778
layer4.0.conv4_1x1,0.62246704
layer4.0.conv5_1x1,0.96024895
layer4.0.shortcut.0,0.98824215
linear,0.0
