layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.8664551
layer1.0.conv2_1x1,0.8642578
layer1.0.conv3_3x3,0.8581543
layer1.0.conv4_1x1,0.6616211
layer1.0.conv5_1x1,0.79803467
layer1.0.shortcut.0,0.86846924
layer2.0.conv1_1x1,0.928833
layer2.0.conv2_1x1,0.9296875
layer2.0.conv3_3x3,0.92644584
layer2.0.conv4_1x1,0.74523926
layer2.0.conv5_1x1,0.9206085
layer2.0.shortcut.0,0.91799927
layer3.0.conv1_1x1,0.9479065
layer3.0.conv2_1x1,0.9079132
layer3.0.conv3_3x3,0.95795184
layer3.0.conv4_1x1,0.71224976
layer3.0.conv5_1x1,0.90374756
layer3.0.shortcut.0,0.965683
layer3.1.conv1_1x1,0.94327545
layer3.1.conv2_1x1,0.7352905
layer3.1.conv3_3x3,0.8327823
layer3.1.conv4_1x1,0.50949097
layer3.1.conv5_1x1,0.8553505
layer4.0.conv1_1x1,0.9329834
layer4.0.conv2_1x1,0.8959274
layer4.0.conv3_3x3,0.977734
layer4.0.conv4_1x1,0.88689804
layer4.0.conv5_1x1,0.9974117
layer4.0.shortcut.0,0.99960566
linear,0.0
