layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.69750977
layer1.0.conv2_1x1,0.60009766
layer1.0.conv3_3x3,0.55040145
layer1.0.conv4_1x1,0.35888672
layer1.0.conv5_1x1,0.49639893
layer1.0.shortcut.0,0.6777954
layer2.0.conv1_1x1,0.552948
layer2.0.conv2_1x1,0.5219116
layer2.0.conv3_3x3,0.5771959
layer2.0.conv4_1x1,0.3069458
layer2.0.conv5_1x1,0.56877136
layer2.0.shortcut.0,0.6507416
layer3.0.conv1_1x1,0.6616974
layer3.0.conv2_1x1,0.56033325
layer3.0.conv3_3x3,0.66812134
layer3.0.conv4_1x1,0.3425293
layer3.0.conv5_1x1,0.5651665
layer3.0.shortcut.0,0.72148514
layer3.1.conv1_1x1,0.6124611
layer3.1.conv2_1x1,0.3404541
layer3.1.conv3_3x3,0.4121687
layer3.1.conv4_1x1,0.20199585
layer3.1.conv5_1x1,0.4645424
layer4.0.conv1_1x1,0.71562004
layer4.0.conv2_1x1,0.7715721
layer4.0.conv3_3x3,0.9184193
layer4.0.conv4_1x1,0.80672073
layer4.0.conv5_1x1,0.9770107
layer4.0.shortcut.0,0.97735643
linear,0.0
