layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.17382812
layer1.0.conv2_1x1,0.18334961
layer1.0.conv3_3x3,0.39678276
layer1.0.conv4_1x1,0.35888672
layer1.0.conv5_1x1,0.37878418
layer1.0.shortcut.0,0.13092041
layer2.0.conv1_1x1,0.10882568
layer2.0.conv2_1x1,0.119628906
layer2.0.conv3_3x3,0.62868243
layer2.0.conv4_1x1,0.091918945
layer2.0.conv5_1x1,0.14454651
layer2.0.shortcut.0,0.19626617
layer3.0.conv1_1x1,1.0
layer3.0.conv2_1x1,1.0
layer3.0.conv3_3x3,1.0
layer3.0.conv4_1x1,1.0
layer3.0.conv5_1x1,1.0
layer3.0.shortcut.0,0.18333435
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.96186066
layer4.0.conv2_1x1,0.99956894
layer4.0.conv3_3x3,0.99999785
layer4.0.conv4_1x1,0.9994316
layer4.0.conv5_1x1,0.99592113
layer4.0.shortcut.0,0.4266715
linear,0.0
