layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.93725586
layer1.0.conv2_1x1,0.9675293
layer1.0.conv3_3x3,0.9720866
layer1.0.conv4_1x1,0.8835449
layer1.0.conv5_1x1,0.93707275
layer1.0.shortcut.0,0.8175049
layer2.0.conv1_1x1,0.87701416
layer2.0.conv2_1x1,0.86468506
layer2.0.conv3_3x3,0.89852566
layer2.0.conv4_1x1,0.697937
layer2.0.conv5_1x1,0.87461853
layer2.0.shortcut.0,0.8890228
layer3.0.conv1_1x1,0.9378891
layer3.0.conv2_1x1,0.90515137
layer3.0.conv3_3x3,0.9401381
layer3.0.conv4_1x1,0.72709656
layer3.0.conv5_1x1,0.8867264
layer3.0.shortcut.0,0.92523384
layer3.1.conv1_1x1,0.89450455
layer3.1.conv2_1x1,0.65519714
layer3.1.conv3_3x3,0.7306756
layer3.1.conv4_1x1,0.35058594
layer3.1.conv5_1x1,0.6658821
layer4.0.conv1_1x1,0.8279991
layer4.0.conv2_1x1,0.7650566
layer4.0.conv3_3x3,0.9077
layer4.0.conv4_1x1,0.71922684
layer4.0.conv5_1x1,0.98541164
layer4.0.shortcut.0,0.99813795
linear,0.0
