layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5263672
layer1.0.conv2_1x1,0.564209
layer1.0.conv3_3x3,0.5362413
layer1.0.conv4_1x1,0.2685547
layer1.0.conv5_1x1,0.6281738
layer1.0.shortcut.0,0.22796631
layer2.0.conv1_1x1,0.3015747
layer2.0.conv2_1x1,0.21972656
layer2.0.conv3_3x3,0.37549508
layer2.0.conv4_1x1,0.18560791
layer2.0.conv5_1x1,0.44300842
layer2.0.shortcut.0,0.45908356
layer3.0.conv1_1x1,0.44856262
layer3.0.conv2_1x1,0.39248657
layer3.0.conv3_3x3,0.6143138
layer3.0.conv4_1x1,0.27957153
layer3.0.conv5_1x1,0.44684982
layer3.0.shortcut.0,0.5103607
layer3.1.conv1_1x1,0.6381874
layer3.1.conv2_1x1,0.47270203
layer3.1.conv3_3x3,0.6352403
layer3.1.conv4_1x1,0.28903198
layer3.1.conv5_1x1,0.3759346
layer4.0.conv1_1x1,0.39103508
layer4.0.conv2_1x1,0.3328972
layer4.0.conv3_3x3,0.5854789
layer4.0.conv4_1x1,0.27335358
layer4.0.conv5_1x1,0.7135534
layer4.0.shortcut.0,0.82156754
linear,0.0
