Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,4.431643009185791,11.44,4.2729268074035645,11.99
0,2217980400.0,2.6672191619873047,20.14,2.601802349090576,19.43
10,24397784400.0,0.8285579681396484,54.26,0.8352270722389221,47.73
20,46577588400.0,0.7655683755874634,58.08,0.7685574889183044,49.63
30,68757392400.0,0.6618426442146301,61.18,0.6794726252555847,51.77
40,90937196400.0,0.4178648293018341,68.08,0.5067358016967773,56.58
50,113117000400.0,0.3263643682003021,72.44,0.44661054015159607,58.09
60,135296804400.0,0.31948789954185486,71.66,0.4445701837539673,58.4
70,157476608400.0,0.3054545521736145,71.88,0.4418989419937134,58.89
80,179656412400.0,0.25732141733169556,75.06,0.41887789964675903,60.34
90,201836216400.0,0.22909902036190033,76.76,0.41381779313087463,61.18
100,224016020400.0,0.21864064037799835,76.2,0.416291743516922,61.27
101,224016020400.0,0.21522925794124603,76.5,0.416291743516922,61.27
