Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131681008.0,0.6066497564315796,2.2131877130959765e-07,29.1,0.5920809507369995,3.239447039504739e-07,29.58
0,4082111248.0,0.5975607633590698,2.6998716862181027e-07,29.48,0.5830763578414917,3.226718661153427e-07,30.25
10,43586413648.0,0.4700004458427429,2.8057070267095696e-07,50.34,0.4569897949695587,3.841371096768853e-07,51.99
20,83090716048.0,0.448876291513443,2.912135244059755e-07,56.54,0.4364614486694336,4.080186499777483e-07,57.22
30,122595018448.0,0.4131085276603699,3.330037543491926e-07,66.36,0.4014483690261841,4.4750490246769914e-07,66.38
40,162099320848.0,0.30644309520721436,6.137986474641366e-07,84.66,0.3069862425327301,7.99240410742641e-07,81.91
50,201603623248.0,0.2889586091041565,1.835073248912522e-06,87.46,0.30497777462005615,2.0935094653395936e-06,84.05
60,241107925648.0,0.2844833731651306,2.473034555805498e-06,87.24,0.3069824278354645,2.5397780518687796e-06,84.1
70,280612228048.0,0.2842559814453125,3.296705017419299e-06,87.32,0.3083244860172272,3.4662582493183436e-06,84.08
80,320116530448.0,0.27440428733825684,7.681743227294646e-06,85.84,0.3111773431301117,9.864952517091297e-06,83.86
90,359620832848.0,0.2364078313112259,1.455552046536468e-05,87.44,0.27910786867141724,1.885287929326296e-05,84.2
