Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,72973900800.0,25.78065299987793,30.52,27.49293327331543,29.36
0,94866071040.0,8.231446266174316,76.14,7.934197425842285,62.25
10,313787773440.0,2.531367778778076,92.62,4.569176197052002,70.81
20,532709475840.0,1.8022584915161133,95.74,4.624547004699707,72.56
30,751631178240.0,1.4549874067306519,96.8,4.937053680419922,73.28
40,970552880640.0,1.2490414381027222,97.64,5.187197208404541,73.69
50,1189474583040.0,1.155908226966858,98.86,5.7472076416015625,73.82
60,1408396285440.0,1.0130366086959839,98.84,5.653180122375488,74.1
70,1627317987840.0,0.9551626443862915,98.88,6.267076015472412,73.94
80,1846239690240.0,1.101877212524414,99.12,6.138242721557617,74.04
90,2065161392640.0,0.8621981739997864,99.38,6.498932361602783,74.21
100,2262190924800.0,0.827086329460144,99.58,6.422708511352539,74.22
