Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,27.1063289642334,30.38,29.5074520111084,30.01
0,36586387200.0,10.072693824768066,71.88,9.280920028686523,60.55
10,402450259200.0,3.3193790912628174,87.42,6.183656692504883,68.98
20,768314131200.0,2.5500333309173584,91.54,6.346920013427734,70.29
30,1134178003200.0,2.1424405574798584,93.52,6.6844072341918945,71.19
40,1500041875200.0,2.1351699829101562,94.7,7.281718730926514,71.8
50,1865905747200.0,1.9799134731292725,96.18,8.2883939743042,71.79
60,2231769619200.0,1.870784044265747,96.84,7.79490327835083,72.16
70,2597633491200.0,1.9197354316711426,97.74,8.636581420898438,72.16
80,2963497363200.0,1.8317656517028809,98.08,9.569866180419922,72.24
90,3329361235200.0,1.7689629793167114,98.28,9.70529842376709,72.45
100,3658638720000.0,1.9675416946411133,98.64,10.320737838745117,72.12
