Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,7641446080.0,8.48122787475586,89.84,10.986328125,63.68
0,30565784320.0,2.1086761951446533,97.72,3.9025797843933105,69.95
10,259809166720.0,0.6559118032455444,99.16,3.1620452404022217,71.12
20,489052549120.0,0.46181827783584595,99.6,2.9613523483276367,71.22
30,718295931520.0,0.3617287576198578,99.72,2.8273627758026123,71.32
40,947539313920.0,0.35371920466423035,99.66,2.8547022342681885,71.34
50,1176782696320.0,0.3167003095149994,99.74,2.8553943634033203,71.45
60,1406026078720.0,0.3372620940208435,99.7,2.8980956077575684,71.78
70,1635269461120.0,0.2913726270198822,99.82,2.9571149349212646,71.73
80,1864512843520.0,0.24973472952842712,99.84,2.9654018878936768,71.89
90,2093756225920.0,0.22638244926929474,99.88,2.9760215282440186,71.87
100,2322999608320.0,0.2664664387702942,99.86,3.0242714881896973,71.82
110,2552242990720.0,0.23554688692092896,99.86,2.9686827659606934,71.89
120,2781486373120.0,0.24725373089313507,99.86,3.0879054069519043,71.92
130,3010729755520.0,0.20998696982860565,99.94,3.087623119354248,71.91
140,3239973137920.0,0.24561509490013123,99.98,3.10504150390625,71.84
150,3469216520320.0,0.20742301642894745,99.9,3.083232879638672,71.96
160,3698459902720.0,0.19812341034412384,99.94,3.107811212539673,72.05
170,3927703285120.0,0.19827161729335785,99.9,3.1328766345977783,71.97
180,4156946667520.0,0.24522754549980164,99.98,3.3557960987091064,71.98
190,4386190049920.0,0.14686203002929688,99.9,3.2568089962005615,71.91
200,4592509094080.0,0.16772210597991943,99.92,3.1997058391571045,71.98
