Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105604816.0,0.4390813410282135,1.0270015309288283e-06,81.6,0.4315061867237091,1.5474540759896627e-06,80.22
0,3273749296.0,0.40322721004486084,1.2811584610972204e-06,84.32,0.39877039194107056,1.4203086493580486e-06,82.71
10,34955194096.0,0.23109635710716248,5.902351176700904e-07,93.02,0.24729923903942108,7.266851298481924e-07,88.79
20,66636638896.0,0.22195856273174286,6.314279517027899e-07,92.88,0.23936787247657776,7.508267572120531e-07,88.83
30,98318083696.0,0.21076899766921997,6.905932536938053e-07,92.82,0.2284291535615921,8.020457471502596e-07,88.92
40,129999528496.0,0.18569740653038025,9.944898238245514e-07,92.86,0.20186211168766022,1.1015717973350547e-06,89.15
50,161680973296.0,0.16186180710792542,1.2032903669023653e-06,92.76,0.18673664331436157,1.5297270010705688e-06,89.19
60,193362418096.0,0.160774827003479,1.4671712733616005e-06,92.86,0.18475942313671112,1.614373786651413e-06,89.25
70,225043862896.0,0.15373481810092926,1.63232823524595e-06,92.42,0.18022769689559937,1.768022798387392e-06,89.22
80,256725307696.0,0.13163137435913086,2.3309689822781365e-06,92.68,0.16288699209690094,2.493224428690155e-06,89.26
90,288406752496.0,0.11924436688423157,3.1207957817969145e-06,93.08,0.1565357744693756,3.3031899420166155e-06,89.32
