layer_names,pr
conv1,0.0
layer1.0.conv1,0.66381836
layer1.0.conv2,0.6677246
layer1.0.conv3,0.484375
layer1.0.shortcut.0,0.45898438
layer1.1.conv1,0.5046387
layer1.1.conv2,0.45619032
layer1.1.conv3,0.34954834
layer1.2.conv1,0.40454102
layer1.2.conv2,0.42963326
layer1.2.conv3,0.2390747
layer2.0.conv1,0.35760498
layer2.0.conv2,0.4329766
layer2.0.conv3,0.18270874
layer2.0.shortcut.0,0.16331482
layer2.1.conv1,0.35350037
layer2.1.conv2,0.37578666
layer2.1.conv3,0.1819458
layer2.2.conv1,0.22935486
layer2.2.conv2,0.25100368
layer2.2.conv3,0.16444397
layer2.3.conv1,0.17605591
layer2.3.conv2,0.2541843
layer2.3.conv3,0.25964355
layer3.0.conv1,0.14837646
layer3.0.conv2,0.28664315
layer3.0.conv3,0.46017456
layer3.0.shortcut.0,0.5424137
layer3.1.conv1,0.88568497
layer3.1.conv2,0.9849209
layer3.1.conv3,0.9888458
layer3.2.conv1,0.8713875
layer3.2.conv2,0.98021615
layer3.2.conv3,0.9743843
layer3.3.conv1,0.90896606
layer3.3.conv2,0.9918603
layer3.3.conv3,0.9938469
layer3.4.conv1,0.9430618
layer3.4.conv2,0.9961853
layer3.4.conv3,0.99630356
layer3.5.conv1,0.8857231
layer3.5.conv2,0.98689777
layer3.5.conv3,0.99147034
layer4.0.conv1,0.8448734
layer4.0.conv2,0.97939724
layer4.0.conv3,0.95650387
layer4.0.shortcut.0,0.96383
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
