layer_names,pr
conv1,0.0
layer1.0.conv1,0.5666504
layer1.0.conv2,0.68359375
layer1.0.conv3,0.7141113
layer1.0.shortcut.0,0.54919434
layer1.1.conv1,0.66119385
layer1.1.conv2,0.61428493
layer1.1.conv3,0.6782837
layer1.2.conv1,0.6147461
layer1.2.conv2,0.5400933
layer1.2.conv3,0.4790039
layer2.0.conv1,0.4282837
layer2.0.conv2,0.5314738
layer2.0.conv3,0.6022339
layer2.0.shortcut.0,0.6626053
layer2.1.conv1,0.84646606
layer2.1.conv2,0.8699409
layer2.1.conv3,0.87272644
layer2.2.conv1,0.83039856
layer2.2.conv2,0.8835042
layer2.2.conv3,0.86920166
layer2.3.conv1,0.68307495
layer2.3.conv2,0.7031589
layer2.3.conv3,0.79022217
layer3.0.conv1,0.43336487
layer3.0.conv2,0.59161717
layer3.0.conv3,0.5160179
layer3.0.shortcut.0,0.6966362
layer3.1.conv1,0.8780174
layer3.1.conv2,0.8859643
layer3.1.conv3,0.76010895
layer3.2.conv1,0.8121872
layer3.2.conv2,0.83903503
layer3.2.conv3,0.73382187
layer3.3.conv1,0.8341751
layer3.3.conv2,0.86440873
layer3.3.conv3,0.73181534
layer3.4.conv1,0.7116661
layer3.4.conv2,0.8097687
layer3.4.conv3,0.7411041
layer3.5.conv1,0.6764107
layer3.5.conv2,0.7858531
layer3.5.conv3,0.74124146
layer4.0.conv1,0.41336632
layer4.0.conv2,0.631173
layer4.0.conv3,0.7356901
layer4.0.shortcut.0,0.89458513
layer4.1.conv1,0.8253355
layer4.1.conv2,0.8483967
layer4.1.conv3,0.84587574
layer4.2.conv1,0.9245119
layer4.2.conv2,0.96628994
layer4.2.conv3,0.94916344
linear,0.0
