layer_names,pr
conv1,0.0
layer1.0.conv1,0.6484375
layer1.0.conv2,0.64870876
layer1.0.conv3,0.42388916
layer1.0.shortcut.0,0.42248535
layer1.1.conv1,0.46221924
layer1.1.conv2,0.40855578
layer1.1.conv3,0.24438477
layer1.2.conv1,0.36883545
layer1.2.conv2,0.4001736
layer1.2.conv3,0.17254639
layer2.0.conv1,0.32809448
layer2.0.conv2,0.3887397
layer2.0.conv3,0.123306274
layer2.0.shortcut.0,0.05078888
layer2.1.conv1,0.28477478
layer2.1.conv2,0.320794
layer2.1.conv3,0.1000061
layer2.2.conv1,0.15264893
layer2.2.conv2,0.17622206
layer2.2.conv3,0.05558777
layer2.3.conv1,0.090545654
layer2.3.conv2,0.15835911
layer2.3.conv3,0.109939575
layer3.0.conv1,0.052474976
layer3.0.conv2,0.10695733
layer3.0.conv3,0.16610336
layer3.0.shortcut.0,0.15987015
layer3.1.conv1,0.49237823
layer3.1.conv2,0.91834
layer3.1.conv3,0.96715164
layer3.2.conv1,0.50079346
layer3.2.conv2,0.88741726
layer3.2.conv3,0.92206573
layer3.3.conv1,0.5824318
layer3.3.conv2,0.9596676
layer3.3.conv3,0.9861908
layer3.4.conv1,0.7822876
layer3.4.conv2,0.97825116
layer3.4.conv3,0.98402405
layer3.5.conv1,0.4775734
layer3.5.conv2,0.93047076
layer3.5.conv3,0.9780426
layer4.0.conv1,0.4131546
layer4.0.conv2,0.85506654
layer4.0.conv3,0.7240858
layer4.0.shortcut.0,0.7450423
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
