layer_names,pr
conv1,0.0
layer1.0.conv1,0.06518555
layer1.0.conv2,0.06282552
layer1.0.conv3,0.09020996
layer1.0.shortcut.0,0.11431885
layer1.1.conv1,0.057800293
layer1.1.conv2,0.067843966
layer1.1.conv3,0.05090332
layer1.2.conv1,0.0524292
layer1.2.conv2,0.07524957
layer1.2.conv3,0.058166504
layer2.0.conv1,0.12463379
layer2.0.conv2,0.16508654
layer2.0.conv3,0.04296875
layer2.0.shortcut.0,0.028259277
layer2.1.conv1,0.08761597
layer2.1.conv2,0.10872396
layer2.1.conv3,0.040512085
layer2.2.conv1,0.05883789
layer2.2.conv2,0.11021593
layer2.2.conv3,0.12147522
layer2.3.conv1,0.07206726
layer2.3.conv2,0.339308
layer2.3.conv3,0.44111633
layer3.0.conv1,0.11166382
layer3.0.conv2,0.64719135
layer3.0.conv3,0.13373184
layer3.0.shortcut.0,0.024433136
layer3.1.conv1,0.6965904
layer3.1.conv2,0.9396396
layer3.1.conv3,0.81941223
layer3.2.conv1,0.8178139
layer3.2.conv2,0.9549544
layer3.2.conv3,0.8903694
layer3.3.conv1,0.8609772
layer3.3.conv2,0.9642334
layer3.3.conv3,0.92006683
layer3.4.conv1,0.89720535
layer3.4.conv2,0.97262913
layer3.4.conv3,0.93798065
layer3.5.conv1,0.9220047
layer3.5.conv2,0.9777629
layer3.5.conv3,0.95370483
layer4.0.conv1,0.9290657
layer4.0.conv2,0.9875281
layer4.0.conv3,0.9639015
layer4.0.shortcut.0,0.17816448
layer4.1.conv1,0.97066975
layer4.1.conv2,0.99084556
layer4.1.conv3,0.9816532
layer4.2.conv1,0.99004745
layer4.2.conv2,0.99584156
layer4.2.conv3,0.9832125
linear,0.0
