layer_names,pr
conv1,0.0
layer1.0.conv1,0.6398926
layer1.0.conv2,0.6699219
layer1.0.conv3,0.62475586
layer1.0.shortcut.0,0.64404297
layer1.1.conv1,0.6951904
layer1.1.conv2,0.6862522
layer1.1.conv3,0.6044922
layer1.2.conv1,0.6588745
layer1.2.conv2,0.65407985
layer1.2.conv3,0.5810547
layer2.0.conv1,0.41558838
layer2.0.conv2,0.54781085
layer2.0.conv3,0.4711151
layer2.0.shortcut.0,0.64572144
layer2.1.conv1,0.7183075
layer2.1.conv2,0.7260878
layer2.1.conv3,0.74357605
layer2.2.conv1,0.69573975
layer2.2.conv2,0.7516208
layer2.2.conv3,0.78134155
layer2.3.conv1,0.7598419
layer2.3.conv2,0.85788304
layer2.3.conv3,0.87631226
layer3.0.conv1,0.46783447
layer3.0.conv2,0.6621331
layer3.0.conv3,0.5581207
layer3.0.shortcut.0,0.7381859
layer3.1.conv1,0.92243576
layer3.1.conv2,0.95118207
layer3.1.conv3,0.8817673
layer3.2.conv1,0.96406937
layer3.2.conv2,0.98525834
layer3.2.conv3,0.9651146
layer3.3.conv1,0.9147186
layer3.3.conv2,0.96087646
layer3.3.conv3,0.929409
layer3.4.conv1,0.94477844
layer3.4.conv2,0.9823422
layer3.4.conv3,0.9664154
layer3.5.conv1,0.9914055
layer3.5.conv2,0.9979248
layer3.5.conv3,0.9987068
layer4.0.conv1,0.5516262
layer4.0.conv2,0.8141543
layer4.0.conv3,0.7197132
layer4.0.shortcut.0,0.9002876
layer4.1.conv1,0.9992361
layer4.1.conv2,0.9996741
layer4.1.conv3,0.9983654
layer4.2.conv1,0.99973583
layer4.2.conv2,0.99981564
layer4.2.conv3,0.9991522
linear,0.0
