layer_names,pr
conv1,0.0
layer1.0.conv1,0.063964844
layer1.0.conv2,0.073649086
layer1.0.conv3,0.10998535
layer1.0.shortcut.0,0.10144043
layer1.1.conv1,0.06225586
layer1.1.conv2,0.092176646
layer1.1.conv3,0.11730957
layer1.2.conv1,0.08312988
layer1.2.conv2,0.10725912
layer1.2.conv3,0.056518555
layer2.0.conv1,0.07723999
layer2.0.conv2,0.10687934
layer2.0.conv3,0.02923584
layer2.0.shortcut.0,0.00894928
layer2.1.conv1,0.053115845
layer2.1.conv2,0.084214956
layer2.1.conv3,0.039505005
layer2.2.conv1,0.054901123
layer2.2.conv2,0.14042833
layer2.2.conv3,0.25268555
layer2.3.conv1,0.03945923
layer2.3.conv2,0.33313668
layer2.3.conv3,0.46022034
layer3.0.conv1,0.111709595
layer3.0.conv2,0.6232334
layer3.0.conv3,0.043453217
layer3.0.shortcut.0,0.010688782
layer3.1.conv1,0.7272339
layer3.1.conv2,0.9413486
layer3.1.conv3,0.83771515
layer3.2.conv1,0.7647133
layer3.2.conv2,0.954695
layer3.2.conv3,0.9000206
layer3.3.conv1,0.86525345
layer3.3.conv2,0.9671563
layer3.3.conv3,0.9319382
layer3.4.conv1,0.9090843
layer3.4.conv2,0.974116
layer3.4.conv3,0.9546356
layer3.5.conv1,0.9361687
layer3.5.conv2,0.97994655
layer3.5.conv3,0.9635048
layer4.0.conv1,0.9467087
layer4.0.conv2,0.99089855
layer4.0.conv3,0.97568893
layer4.0.shortcut.0,0.16977978
layer4.1.conv1,0.976202
layer4.1.conv2,0.9930259
layer4.1.conv3,0.98384094
layer4.2.conv1,0.9885807
layer4.2.conv2,0.995906
layer4.2.conv3,0.98442554
linear,0.0
