layer_names,pr
conv1,0.0
layer1.0.conv1,0.5102539
layer1.0.conv2,0.35861546
layer1.0.conv3,0.3213501
layer1.0.shortcut.0,0.49298096
layer1.1.conv1,0.39892578
layer1.1.conv2,0.34391275
layer1.1.conv3,0.3093872
layer1.2.conv1,0.27868652
layer1.2.conv2,0.2685818
layer1.2.conv3,0.18115234
layer2.0.conv1,0.12963867
layer2.0.conv2,0.16111925
layer2.0.conv3,0.14425659
layer2.0.shortcut.0,0.18667603
layer2.1.conv1,0.20256042
layer2.1.conv2,0.1522895
layer2.1.conv3,0.10635376
layer2.2.conv1,0.108810425
layer2.2.conv2,0.13690186
layer2.2.conv3,0.1401825
layer2.3.conv1,0.089523315
layer2.3.conv2,0.12076145
layer2.3.conv3,0.15106201
layer3.0.conv1,0.10131073
layer3.0.conv2,0.19940864
layer3.0.conv3,0.2239418
layer3.0.shortcut.0,0.3293991
layer3.1.conv1,0.31583023
layer3.1.conv2,0.26204258
layer3.1.conv3,0.3225212
layer3.2.conv1,0.6527405
layer3.2.conv2,0.82855564
layer3.2.conv3,0.83073044
layer3.3.conv1,0.7480507
layer3.3.conv2,0.9229397
layer3.3.conv3,0.94145966
layer3.4.conv1,0.7534981
layer3.4.conv2,0.92833114
layer3.4.conv3,0.9505272
layer3.5.conv1,0.80651474
layer3.5.conv2,0.9391022
layer3.5.conv3,0.9639702
layer4.0.conv1,0.5432186
layer4.0.conv2,0.8569268
layer4.0.conv3,0.8742914
layer4.0.shortcut.0,0.89511585
layer4.1.conv1,0.98327255
layer4.1.conv2,0.99118
layer4.1.conv3,0.9869547
layer4.2.conv1,0.99408436
layer4.2.conv2,0.9989361
layer4.2.conv3,0.9974613
linear,0.0
