Name,Dense Accuracy,Pruned Accuracy
resnet50_stride_normal_cifar10_1724696211.1980803_rf_level_10_recording_200_test_acc_70.87.pth,20.71,20.71
resnet50_stride_normal_cifar10_seed.0_rf_level_1_recording_200_test_acc_93.97.pth,93.97,93.89
resnet50_stride_normal_cifar10_1724696211.1980724_rf_level_11_recording_200_test_acc_71.07.pth,31.35,31.35
