Epoch,flops
0,36519825408
1,73039650816
2,109559476224
3,146079301632
4,182599127040
5,219118952448
6,255638777856
7,292158603264
8,328678428672
9,365198254080
10,401718079488
11,438237904896
12,474757730304
13,511277555712
14,547797381120
15,584317206528
16,620837031936
17,657356857344
18,693876682752
19,730396508160
20,766916333568
21,803436158976
22,839955984384
23,876475809792
24,912995635200
25,949515460608
26,986035286016
27,1022555111424
28,1059074936832
