Epoch,training_time
0,28.854549646377563
1,26.948553800582886
2,27.165999174118042
3,27.556712865829468
4,27.97895383834839
5,27.2379412651062
6,27.06830334663391
7,27.67170786857605
8,26.863271713256836
9,27.18296241760254
10,27.485283374786377
11,27.63127326965332
12,26.8488347530365
13,27.27549123764038
14,27.043753623962402
15,27.195941925048828
16,26.68244743347168
17,27.194419145584106
18,27.074737787246704
19,26.995102643966675
20,26.923770666122437
21,27.1030330657959
22,26.99911069869995
23,27.107308864593506
24,26.582639932632446
25,27.08219838142395
26,27.556146383285522
27,26.93422842025757
28,27.177820682525635
29,27.50219702720642
30,27.006126165390015
31,27.135995864868164
32,26.56365156173706
33,27.234076261520386
34,27.118140935897827
35,27.398027658462524
36,26.977647304534912
37,27.111602783203125
38,27.761253118515015
39,27.107797622680664
40,27.256609201431274
41,27.365567922592163
42,26.739809274673462
43,27.187217235565186
44,26.877724170684814
45,27.369686126708984
46,27.26004981994629
47,27.11170196533203
48,27.11464524269104
49,26.935274839401245
50,27.14981985092163
51,26.836933374404907
52,27.261175394058228
53,26.860973596572876
54,27.15478515625
55,26.84123992919922
56,27.189443349838257
57,27.026009798049927
58,26.300416231155396
59,26.608622312545776
60,27.084991693496704
61,27.16172218322754
62,26.832163333892822
63,27.032423496246338
64,27.17394518852234
65,27.07568359375
66,26.856229305267334
67,26.861915111541748
68,27.31148362159729
69,27.131776571273804
70,26.979276418685913
71,26.713446378707886
72,27.094844102859497
73,27.49230933189392
74,27.03567123413086
75,27.025080919265747
76,27.1298885345459
77,27.35659146308899
78,27.043421506881714
79,27.27071762084961
80,27.406333446502686
81,27.231566905975342
82,27.11197066307068
83,26.995859146118164
84,27.184611082077026
85,26.973971843719482
86,27.536738395690918
87,27.192352056503296
88,27.386472940444946
89,27.578595876693726
90,27.266974925994873
91,27.448512077331543
92,27.238317728042603
93,27.21424627304077
94,27.43223547935486
95,26.92481255531311
96,26.568544149398804
97,27.001452207565308
98,27.1260027885437
99,29.510247945785522
100,27.31079936027527
101,27.571670293807983
102,27.56510019302368
103,27.34954285621643
104,26.917349100112915
105,27.4665207862854
106,27.357821941375732
107,27.11654496192932
108,26.91049885749817
109,26.70296359062195
110,26.7563579082489
111,27.012304067611694
112,27.108890056610107
113,26.994282245635986
114,26.42790675163269
115,27.339816331863403
116,27.099416971206665
117,26.901609897613525
118,27.226585149765015
119,27.28512406349182
120,26.87034296989441
121,27.08804488182068
122,27.19830822944641
123,27.29374885559082
124,27.036670684814453
125,27.476948976516724
126,26.65486240386963
127,27.071263551712036
128,26.87206745147705
129,26.998090267181396
130,26.96941566467285
131,26.909453868865967
132,26.912205457687378
133,27.00422477722168
134,27.10109853744507
135,27.008610248565674
136,27.62415909767151
137,27.0606369972229
138,26.73955202102661
139,27.63173222541809
140,27.2403666973114
141,27.115032196044922
142,27.196608304977417
143,27.164960861206055
144,26.98812222480774
145,27.537396907806396
146,27.222222566604614
147,26.890029907226562
148,27.087353706359863
149,26.935178995132446
150,27.372831344604492
151,27.34658694267273
152,27.68201446533203
153,27.08762216567993
154,27.12920570373535
155,26.898030519485474
156,27.322254180908203
157,27.307263612747192
158,27.051719427108765
159,27.4272518157959
160,27.11816644668579
161,27.296923637390137
162,27.313613414764404
163,26.97363305091858
164,27.531947374343872
165,27.18114447593689
166,27.19698739051819
167,27.636837244033813
168,27.014474630355835
169,27.291831254959106
170,27.217098712921143
171,27.1617591381073
172,26.62671446800232
173,27.299476861953735
174,27.0858097076416
175,27.51552724838257
176,27.16434383392334
177,27.160269737243652
178,26.92367696762085
179,26.91015934944153
180,27.37631607055664
181,27.47618293762207
182,27.340805768966675
183,26.867910861968994
184,27.21376919746399
185,27.172227382659912
186,27.292008876800537
187,27.555880069732666
188,27.710177183151245
189,28.19687032699585
190,27.64120602607727
191,27.360663414001465
192,27.84070658683777
193,28.035743236541748
194,27.42484450340271
195,27.35035753250122
196,27.21937084197998
197,28.79914116859436
198,27.40799045562744
199,27.49756097793579
