layer_names,pr
conv1,0.0
layer1.0.conv1,0.4111328
layer1.0.conv2,0.36027017
layer1.0.conv3,0.41906738
layer1.0.shortcut.0,0.47583008
layer1.1.conv1,0.49719238
layer1.1.conv2,0.48160806
layer1.1.conv3,0.33093262
layer1.2.conv1,0.24804688
layer1.2.conv2,0.3689236
layer1.2.conv3,0.27124023
layer2.0.conv1,0.22003174
layer2.0.conv2,0.40715873
layer2.0.conv3,0.4175415
layer2.0.shortcut.0,0.31275177
layer2.1.conv1,0.56507874
layer2.1.conv2,0.64815265
layer2.1.conv3,0.639328
layer2.2.conv1,0.44699097
layer2.2.conv2,0.53447807
layer2.2.conv3,0.5167084
layer2.3.conv1,0.41734314
layer2.3.conv2,0.6230672
layer2.3.conv3,0.6283722
layer3.0.conv1,0.28111267
layer3.0.conv2,0.34825134
layer3.0.conv3,0.3853798
layer3.0.shortcut.0,0.5453167
layer3.1.conv1,0.9027786
layer3.1.conv2,0.9934828
layer3.1.conv3,0.9965744
layer3.2.conv1,0.8752899
layer3.2.conv2,0.9883287
layer3.2.conv3,0.9915352
layer3.3.conv1,0.87919235
layer3.3.conv2,0.9892968
layer3.3.conv3,0.9968529
layer3.4.conv1,0.92604065
layer3.4.conv2,0.9931454
layer3.4.conv3,0.9945526
layer3.5.conv1,0.9333
layer3.5.conv2,0.9979638
layer3.5.conv3,0.998394
layer4.0.conv1,0.7188873
layer4.0.conv2,0.9289585
layer4.0.conv3,0.8835201
layer4.0.shortcut.0,0.93104315
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
