layer_names,pr
conv1,0.0
layer1.0.conv1,0.57592773
layer1.0.conv2,0.6208767
layer1.0.conv3,0.6645508
layer1.0.shortcut.0,0.671875
layer1.1.conv1,0.7509155
layer1.1.conv2,0.7196181
layer1.1.conv3,0.7815552
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.6590271
layer2.0.conv2,0.7828708
layer2.0.conv3,0.7979584
layer2.0.shortcut.0,0.83180237
layer2.1.conv1,0.95243835
layer2.1.conv2,0.94832355
layer2.1.conv3,0.9276581
layer2.2.conv1,0.9124298
layer2.2.conv2,0.92270917
layer2.2.conv3,0.92871094
layer2.3.conv1,0.864563
layer2.3.conv2,0.8609755
layer2.3.conv3,0.90093994
layer3.0.conv1,0.73734283
layer3.0.conv2,0.85436505
layer3.0.conv3,0.74481964
layer3.0.shortcut.0,0.86445045
layer3.1.conv1,0.9754944
layer3.1.conv2,0.9778697
layer3.1.conv3,0.93881226
layer3.2.conv1,0.9555664
layer3.2.conv2,0.96664935
layer3.2.conv3,0.9059372
layer3.3.conv1,0.952404
layer3.3.conv2,0.96418595
layer3.3.conv3,0.90447617
layer3.4.conv1,0.9016266
layer3.4.conv2,0.91271466
layer3.4.conv3,0.8440819
layer3.5.conv1,0.78466415
layer3.5.conv2,0.842865
layer3.5.conv3,0.80911636
layer4.0.conv1,0.59674454
layer4.0.conv2,0.83836025
layer4.0.conv3,0.8900471
layer4.0.shortcut.0,0.9740715
layer4.1.conv1,0.8865938
layer4.1.conv2,0.8797688
layer4.1.conv3,0.9073076
layer4.2.conv1,0.93547916
layer4.2.conv2,0.9785186
layer4.2.conv3,0.9599018
linear,0.0
