layer_names,pr
conv1,0.0
layer1.0.conv1,0.5031738
layer1.0.conv2,0.5166829
layer1.0.conv3,0.5910034
layer1.0.shortcut.0,0.5789795
layer1.1.conv1,0.6602783
layer1.1.conv2,0.6352539
layer1.1.conv3,0.72595215
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.54733276
layer2.0.conv2,0.64522296
layer2.0.conv3,0.72328186
layer2.0.shortcut.0,0.73075867
layer2.1.conv1,0.9041443
layer2.1.conv2,0.90818954
layer2.1.conv3,0.89242554
layer2.2.conv1,0.83166504
layer2.2.conv2,0.85820854
layer2.2.conv3,0.89990234
layer2.3.conv1,0.76345825
layer2.3.conv2,0.7713691
layer2.3.conv3,0.8608856
layer3.0.conv1,0.6020355
layer3.0.conv2,0.7213745
layer3.0.conv3,0.62294006
layer3.0.shortcut.0,0.75797653
layer3.1.conv1,0.9369278
layer3.1.conv2,0.9482998
layer3.1.conv3,0.8813667
layer3.2.conv1,0.89233017
layer3.2.conv2,0.91784835
layer3.2.conv3,0.8272171
layer3.3.conv1,0.8817482
layer3.3.conv2,0.9111226
layer3.3.conv3,0.8170891
layer3.4.conv1,0.79198456
layer3.4.conv2,0.81301713
layer3.4.conv3,0.7276077
layer3.5.conv1,0.62612534
layer3.5.conv2,0.6905738
layer3.5.conv3,0.6721382
layer4.0.conv1,0.4417305
layer4.0.conv2,0.6776085
layer4.0.conv3,0.7747297
layer4.0.shortcut.0,0.9182663
layer4.1.conv1,0.7650404
layer4.1.conv2,0.73127323
layer4.1.conv3,0.80158615
layer4.2.conv1,0.8454571
layer4.2.conv2,0.9197269
layer4.2.conv3,0.8944473
linear,0.0
