Epoch,training_time
0,27.173296451568604
1,23.40835738182068
2,24.198723077774048
3,23.581543445587158
4,24.202000856399536
5,24.051183223724365
6,23.835204362869263
7,24.1156325340271
8,23.408249855041504
9,24.07382082939148
10,24.2636399269104
11,23.49584197998047
12,24.108919620513916
13,23.09759259223938
14,23.78985571861267
15,23.76285147666931
16,23.737902879714966
17,23.661021947860718
18,23.353102445602417
19,23.892927169799805
20,23.357719898223877
21,24.089531898498535
22,23.14168643951416
23,23.428351402282715
24,22.887744426727295
25,22.981104850769043
26,23.699824810028076
27,23.924917459487915
28,23.31584620475769
29,23.977505207061768
30,24.540248155593872
31,24.040132999420166
32,23.631920337677002
33,23.75028347969055
34,23.6146080493927
35,23.645851850509644
36,22.71269917488098
37,23.45378828048706
38,23.99081826210022
39,23.500500202178955
40,24.08292317390442
41,23.81350612640381
42,23.653428077697754
43,23.325634717941284
44,23.701926469802856
45,24.58314538002014
46,23.914567232131958
47,24.0593523979187
48,24.165196657180786
49,23.97347903251648
50,23.710265398025513
51,24.103806018829346
52,23.734654426574707
53,23.6513352394104
54,23.658708572387695
55,23.553832530975342
56,23.86282992362976
57,23.807966470718384
58,24.203222274780273
59,23.565975666046143
60,23.715028524398804
61,23.55720829963684
62,23.769853591918945
63,23.525240421295166
64,23.732942819595337
65,23.402778387069702
66,23.186555862426758
67,23.32722496986389
68,23.88529658317566
69,23.126944541931152
70,23.526422023773193
71,23.329220056533813
72,23.969733238220215
73,23.45998787879944
74,23.421773433685303
75,23.841500997543335
76,24.42416000366211
77,23.729233264923096
78,22.63437294960022
79,23.672541856765747
80,23.14137625694275
81,23.08487057685852
82,23.662302017211914
83,23.784478902816772
84,23.096615076065063
85,24.084615230560303
86,23.306137323379517
87,23.645060062408447
88,23.591227531433105
89,23.69540762901306
90,24.291494846343994
91,23.705572605133057
92,24.0754554271698
93,23.786962032318115
94,23.324074268341064
95,23.748934745788574
96,23.461589813232422
97,23.702600479125977
98,23.995137214660645
99,23.478285312652588
100,23.674952745437622
101,23.55876350402832
102,23.970754146575928
103,24.02458119392395
104,23.66300082206726
105,23.86386203765869
106,23.80623197555542
107,23.69732117652893
108,23.433552503585815
109,23.79000949859619
110,23.752889394760132
111,25.16396164894104
112,24.175654888153076
113,23.83104372024536
114,23.288971424102783
115,22.691800594329834
116,24.024753093719482
117,23.31531572341919
118,24.053688287734985
119,24.155868768692017
120,23.847167015075684
121,23.54938268661499
122,24.21411418914795
123,23.19666814804077
124,24.054617166519165
125,24.4429829120636
126,23.69550347328186
127,23.065200328826904
128,23.710705757141113
129,23.82900834083557
130,23.609835386276245
131,23.450085639953613
132,23.65960168838501
133,23.677443981170654
134,23.50166940689087
135,23.61106252670288
136,24.244335889816284
137,23.364537239074707
138,23.83992314338684
139,24.356139421463013
140,24.269020557403564
141,23.624726057052612
142,23.31145191192627
143,23.69028401374817
144,23.867406129837036
145,23.640613317489624
146,23.305776119232178
147,24.250396728515625
148,23.608442068099976
149,24.18570637702942
150,23.821077823638916
151,24.323089361190796
152,24.183802604675293
153,23.72154426574707
154,23.602224349975586
155,23.256998538970947
156,23.405564546585083
157,23.350339889526367
158,23.401667833328247
159,23.19239902496338
160,23.912938356399536
161,23.93887996673584
162,24.003541946411133
163,23.889328718185425
164,23.30613946914673
165,23.83188009262085
166,24.267590045928955
167,23.84741473197937
168,23.18298649787903
169,23.53531265258789
170,24.346555709838867
171,23.891202211380005
172,23.3952739238739
173,23.884695529937744
174,22.960027933120728
175,24.3001766204834
176,23.275254726409912
177,24.56026339530945
178,23.908304452896118
179,24.22092580795288
180,23.04503297805786
181,23.733295440673828
182,23.819744110107422
183,23.122949361801147
184,23.346235036849976
185,24.018442630767822
186,24.048481464385986
187,23.50134563446045
188,24.103221654891968
189,24.02394151687622
190,23.68140959739685
191,23.676657915115356
192,23.485733032226562
193,23.774556875228882
194,24.782891273498535
195,24.460411071777344
196,23.036279439926147
197,23.787678956985474
198,24.398080348968506
199,23.37620997428894
