Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143812288.0,0.8920890688896179,3.294819180155173e-06,78.94,0.7895808815956116,3.0334344955917913e-06,79.36
0,4458180928.0,0.5232656002044678,2.485778850314091e-06,90.24,0.44787874817848206,2.1491796360351145e-06,87.75
10,47601867328.0,0.13065588474273682,3.3962605812121183e-06,96.98,0.14639540016651154,3.6119110973231727e-06,92.3
20,90745553728.0,0.11330951750278473,4.44814259026316e-06,97.12,0.13697503507137299,3.906470738002099e-06,92.38
30,133889240128.0,0.09740830212831497,4.585289843817009e-06,97.02,0.13117703795433044,4.182333668723004e-06,92.53
40,177032926528.0,0.07407353073358536,5.839934146933956e-06,97.72,0.11730366945266724,5.833674549649004e-06,92.7
50,220176612928.0,0.06442925333976746,6.7005153141508345e-06,97.56,0.11259061098098755,7.266735792654799e-06,92.89
60,263320299328.0,0.06799507886171341,8.85250119608827e-06,97.98,0.11342951655387878,7.518704478570726e-06,92.9
70,306463985728.0,0.06304948031902313,1.1028715562133584e-05,97.62,0.11194994300603867,8.248482117778622e-06,92.9
80,349607672128.0,0.06285304576158524,1.0253475011268165e-05,98.04,0.11197847872972488,9.881177902570926e-06,92.96
90,392751358528.0,0.05463352054357529,6.843602477601962e-06,98.24,0.12169785797595978,1.0935468708339613e-05,92.98
