Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,37.25448226928711,1.66,36.88047790527344,1.47
0,9915140160.0,4.603651523590088,3.72,4.480839252471924,4.09
10,109066541760.0,2.6176116466522217,16.44,2.509869337081909,14.49
20,208217943360.0,3.1364786624908447,23.62,3.6722569465637207,20.35
30,307369344960.0,3.2281012535095215,29.02,3.2156665325164795,25.51
40,406520746560.0,4.129042148590088,36.36,5.292762756347656,31.53
50,505672148160.0,3.136075019836426,42.88,3.98806095123291,36.1
60,604823549760.0,3.6214699745178223,49.5,4.133159637451172,40.43
70,703974951360.0,4.7631120681762695,53.7,6.260594844818115,42.88
80,803126352960.0,6.238456726074219,57.92,6.490128993988037,45.32
90,902277754560.0,3.8213653564453125,60.76,4.880086898803711,47.37
100,1001429156160.0,5.24895715713501,63.48,5.735640525817871,48.76
110,1100580557760.0,5.805376052856445,66.46,6.766454219818115,49.52
120,1199731959360.0,4.739743709564209,68.64,5.7313232421875,50.8
130,1298883360960.0,4.887434005737305,70.6,6.59901237487793,51.35
140,1398034762560.0,5.705750465393066,73.0,6.292835235595703,52.46
150,1497186164160.0,5.960965156555176,74.08,6.010347366333008,52.72
160,1596337565760.0,6.218733310699463,75.22,7.636597633361816,53.33
170,1695488967360.0,6.738735675811768,76.22,6.902822017669678,53.64
180,1794640368960.0,5.049235820770264,78.0,6.548683166503906,54.13
190,1893791770560.0,4.814548015594482,79.06,6.691205978393555,54.29
200,1983028032000.0,5.904171943664551,80.18,7.3987908363342285,54.66
